EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,SKED_SEQ_NO,MONTH,DAY,HOUR
2025/02/20,19014.08,H,OK,OK73,HENRYETTA,US,1,UNATTND,,
2025/02/20,19014.1,A,OK,F10,HENRYETTA,US,1,UNATNDD,,
2025/02/20,19015.03,A,OK,OK10,HINTON,US,1,UNATNDD,,
2025/02/20,19015.1,A,OK,2O8,HINTON,US,1,ALL,MON-FRI,1000-1600
2025/02/20,19015.15,A,OK,OK70,HINTON,US,1,UNATNDD,,
2025/02/20,19015.18,A,OK,46OK,HINTON,US,1,UNATNDD,,
2025/02/20,19015.2,A,OK,29OK,HINTON,US,1,UNATNDD,,
2025/02/20,19020.0,A,OK,HBR,HOBART,US,1,ALL,MON-FRI,0800-1600
2025/02/20,19022.0,A,OK,F99,HOLDENVILLE,US,1,UNATTND,,
2025/02/20,19022.02,H,OK,49OK,HOLDENVILLE,US,1,ALL,ALL,ALL
2025/02/20,19025.11,A,OK,O35,HOLLIS,US,1,IRREG,,
2025/02/20,19028.0,A,OK,H92,HOMINY,US,1,UNATNDD,,
2025/02/20,19030.0,A,OK,O45,HOOKER,US,1,UNATNDD,,
2025/02/20,19034.0,A,OK,HHW,HUGO,US,1,ALL,MON-FRI,0700-1600
2025/02/20,19035.01,A,OK,OK77,HYDRO,US,1,UNATNDD,,
2025/02/20,19035.19,A,OK,16OK,HYDRO,US,1,UNATNDD,,
2025/02/20,19035.2,A,OK,32OK,HYDRO,US,1,UNATNDD,,
2025/02/20,19035.21,A,OK,1OK2,HYDRO,US,1,UNATNDD,,
2025/02/20,19035.22,A,OK,1OK6,HYDRO,US,1,UNATNDD,,
2025/02/20,19035.23,A,OK,3OK2,HYDRO,US,1,UNATNDD,,
2025/02/20,19037.11,H,OK,1OK4,IDABEL,US,1,UNATNDD,,
2025/02/20,19037.2,A,OK,4O4,IDABEL,US,2,ALL,MON-FRI,0700-1600
2025/02/20,19038.0,A,OK,O18,INOLA,US,1,UNATNDD,,
2025/02/20,19038.01,A,OK,0K6,INOLA,US,1,IREG,,
2025/02/20,19038.03,A,OK,55OK,INOLA,US,1,ALL,ALL,SR-SS
2025/02/20,19039.19,H,OK,OK87,JAY,US,1,ALL,M-F,0800-1700
2025/02/20,19039.2,A,OK,OK00,JACKTOWN,US,1,UNATNDD,,
2025/02/20,19039.3,H,OK,72OK,JAY,US,1,UNATNDD,,
2025/02/20,19039.31,A,OK,62OK,JAY,US,1,UNATNDD,,
2025/02/20,19039.7,A,OK,0OK9,JENNINGS,US,1,ALL,ALL,ALL
2025/02/20,19046.01,H,OK,OL14,KETCHUM,US,1,UNATNDD,,
2025/02/20,19046.02,A,OK,1K8,KETCHUM,US,1,ALL,THUR-MON,0900 - 1700
2025/02/20,19046.02,A,OK,1K8,KETCHUM,US,2,ALL,SUN-WED,IRREG
2025/02/20,19051.0,A,OK,F92,KINGFISHER,US,1,UNATNDD,,
2025/02/20,19051.13,A,OK,6OK0,KINGFISHER,US,1,UNATNDD,,
2025/02/20,19051.4,A,OK,1OK1,KINGFISHER,US,1,UNATNDD,,
2025/02/20,19052.06,A,OK,12OK,KINGSTON,US,1,UNATNDD,,
2025/02/20,19052.1,A,OK,F31,KINGSTON,US,1,UNATNDD,,
2025/02/20,19060.2,A,OK,OK30,LANGLEY,US,1,UNATNDD,,
2025/02/20,19063.0,A,OK,LAW,LAWTON,US,1,ALL,MON-FRI,0530-2000
2025/02/20,19063.0,A,OK,LAW,LAWTON,US,2,ALL,SAT-SUN,0530-1900
2025/02/20,19063.01,A,OK,OK08,LAWTON,US,1,ALL,ALL,DALGT
2025/02/20,19063.02,A,OK,OK07,LAWTON,US,1,UNATNDD,,
2025/02/20,19063.03,H,OK,18OK,LAWTON,US,1,UNATNDD,,
2025/02/20,19063.05,A,OK,71OK,LAWTON,US,1,UNATNDD,,
2025/02/20,19072.01,A,OK,O44,LEXINGTON,US,1,UNATNDD,,
2025/02/20,19072.07,A,OK,OK64,LEXINGTON,US,1,UNATNDD,,
2025/02/20,19073.0,H,OK,HMY,LEXINGTON,US,1,SEE REMARKS,,
2025/02/20,19076.1,A,OK,3OK5,LINDSAY,US,1,UNATNDD,,
2025/02/20,19076.11,A,OK,1K2,LINDSAY,US,1,UNATNDD,,
2025/02/20,19076.13,H,OK,23OK,LINDSAY,US,1,UNATNDD,,
2025/02/20,19076.6,H,OK,3OK3,LOCUST GROVE,US,1,ALL,ALL,ALL
2025/02/20,19076.61,H,OK,75OK,LOCUST GROVE,US,1,UNATNDD,,
2025/02/20,19076.92,A,OK,OK24,LONE GROVE,US,1,UNATNDD,,
2025/02/20,19077.0,A,OK,1OK5,LONE WOLF,US,1,IREG,,
2025/02/20,19078.01,A,OK,OK55,LUTHER,US,1,UNATNDD,,
2025/02/20,19080.0,A,OK,MLC,MC ALESTER,US,1,ALL,ALL,0800-1700
2025/02/20,19080.02,H,OK,13OK,MC ALESTER,US,1,ALL,ALL,ALL
2025/02/20,19083.11,A,OK,1F4,MADILL,US,1,UNATNDD,,
2025/02/20,19084.0,A,OK,OK46,MANCHESTER,US,1,ALL,ALL,ALL
2025/02/20,19084.1,A,OK,OK47,MANCHESTER,US,1,UNATNDD,,
2025/02/20,19085.1,A,OK,2K4,MANGUM,US,1,UNATNDD,,
2025/02/20,19085.11,A,OK,7OK2,MANGUM,US,1,UNATNDD,,
2025/02/20,19090.02,A,OK,1OK9,MARIETTA,US,1,IREG,,
2025/02/20,19090.04,A,OK,OK29,MARIETTA,US,1,UNATNDD,,
2025/02/20,19090.13,A,OK,61OK,MARLOW,US,1,UNATTND,,
2025/02/20,19091.02,A,OK,OK81,MARLOW,US,1,UNATTND,,
2025/02/20,19091.08,A,OK,92OK,MARLOW,US,1,UNATTND,,
2025/02/20,19091.12,A,OK,OK89,MARLOW,US,1,UNATTND,,
2025/02/20,19091.13,A,OK,OK91,MARLOW,US,1,UNATTND,,
2025/02/20,19091.16,A,OK,84OK,MARLOW,US,1,UNATTND,,
2025/02/20,19094.2,A,OK,1OK7,MAYSVILLE,US,1,ALL,ALL,ALL
2025/02/20,19095.0,A,OK,O53,MEDFORD,US,2,IREG,,
2025/02/20,19096.4,A,OK,4O7,MENO,US,1,ALL,ALL,0700-1900
2025/02/20,19098.0,A,OK,70OK,MIAMI,US,1,UNATNDD,,
2025/02/20,19098.1,A,OK,MIO,MIAMI,US,1,ALL,MON-SAT,0800-1700
2025/02/20,19098.1,A,OK,MIO,MIAMI,US,2,ALL,SUN,1200-1700
2025/02/20,19098.11,H,OK,8OK8,MIAMI,US,1,UNATNDD,,
2025/02/20,19100.21,A,OK,2OK2,MIDWEST CITY,US,1,UNATNDD,,
2025/02/20,19100.22,H,OK,OL15,MIDWEST CITY,US,1,UNATNDD,,
2025/02/20,19101.0,A,OK,2OK1,MILBURN,US,1,UNATNDD,,
2025/02/20,19103.6,A,OK,MDF,MOORELAND,US,2,UNATNDD,,
2025/02/20,19103.61,A,OK,35OL,MOORELAND,US,1,ALL,ALL,SR-SS
2025/02/20,19107.51,A,OK,2OK4,MOUNDS,US,1,ALL,ALL,ALL
2025/02/20,19107.55,A,OK,OK36,MOUNDS,US,1,UNATNDD,,
2025/02/20,19108.1,A,OK,2OK5,MOUNTAIN VIEW,US,1,UNATNDD,,
2025/02/20,19110.5,A,OK,83OK,MURRY SPUR,US,1,UNATNDD,,
2025/02/20,19111.0,A,OK,MKO,MUSKOGEE,US,1,ALL,MON-SAT,0800-1700
2025/02/20,19111.02,H,OK,94OK,MUSKOGEE,US,1,UNATNDD,,
2025/02/20,19111.04,H,OK,OK33,MUSKOGEE,US,1,UNATNDD,,
2025/02/20,19115.59,A,OK,76OK,NEWCASTLE,US,1,UNATNDD,,
2025/02/20,19115.6,A,OK,2OK7,NEWCASTLE,US,1,UNATNDD,,
2025/02/20,19118.0,A,OK,O14,NINNEKAH,US,1,IRREG,,
2025/02/20,19119.0,A,OK,5OK2,NON,US,1,UATNDD,,
2025/02/20,19120.3,H,OK,7OK6,NORMAN,US,1,UNATNDD,,
2025/02/20,19120.61,A,OK,10OK,NORMAN,US,1,ALL,ALL,1600-2200
2025/02/20,19122.0,A,OK,OUN,NORMAN,US,1,ALL,ALL,0600-2200
2025/02/20,19129.0,A,OK,H66,NOWATA,US,1,UNATNDD,,
2025/02/20,19130.8,A,OK,40OK,OILTON,US,1,UNATNDD,,
2025/02/20,19132.0,A,OK,O65,OKEENE,US,1,UNATNDD,,
2025/02/20,19132.01,A,OK,8OK0,OKEENE,US,1,UNATNDD,,
2025/02/20,19133.1,A,OK,F81,OKEMAH,US,1,UNATNDD,,
2025/02/20,19134.21,H,OK,99OK,OKLAHOMA CITY,US,1,UNATNDD,,
2025/02/20,19134.23,H,OK,97OK,OKLAHOMA CITY,US,1,UNATNDD,,
2025/02/20,19134.24,H,OK,OK57,OKLAHOMA CITY,US,1,UNATNDD,,
2025/02/20,19134.25,H,OK,OL16,OKLAHOMA CITY,US,1,ALL,ALL,ALL
2025/02/20,19134.31,H,OK,42OK,OKLAHOMA CITY,US,1,ALL,ALL,0800-2200
2025/02/20,19134.32,H,OK,41OK,OKLAHOMA CITY,US,1,UNATNDD,,
2025/02/20,19134.33,H,OK,50OK,OKLAHOMA CITY,US,1,UNATNDD,,
2025/02/20,19134.34,H,OK,77OK,OKLAHOMA CITY,US,1,UNATNDD,,
2025/02/20,19134.4,A,OK,HSD,OKLAHOMA CITY,US,1,ALL,ALL,0800-1800
2025/02/20,19134.6,H,OK,8OK9,OKLAHOMA CITY,US,1,ALL,ALL,0800-1800
2025/02/20,19134.7,H,OK,9OK1,OKLAHOMA CITY,US,1,UNATNDD,,
2025/02/20,19134.8,H,OK,9OK0,OKLAHOMA CITY,US,1,ALL,ALL,ALL
2025/02/20,19135.0,A,OK,TIK,OKLAHOMA CITY,US,1,ALL,ALL,ALL
2025/02/20,19135.04,H,OK,OK19,OKLAHOMA CITY,US,1,UNATNDD,,
2025/02/20,19135.05,H,OK,5OK7,OKLAHOMA CITY,US,1,UNATNDD,,
2025/02/20,19136.0,A,OK,OKC,OKLAHOMA CITY,US,1,ALL,ALL,ALL
2025/02/20,19136.3,H,OK,3OK4,OKLAHOMA CITY,US,1,UNATNDD,,
2025/02/20,19137.0,A,OK,PWA,OKLAHOMA CITY,US,1,ALL,ALL,ALL
2025/02/20,19138.1,A,OK,RCE,OKLAHOMA CITY,US,1,ALL,MON-SAT,0730-1730
2025/02/20,19143.0,A,OK,OKM,OKMULGEE,US,1,ALL,MON-SAT,0800-1700
2025/02/20,19144.0,A,OK,F09,OLUSTEE,US,1,UNATNDD,,
2025/02/20,19144.5,A,OK,OK15,OOLAGAH,US,1,UNATNDD,,
2025/02/20,19144.51,A,OK,OK37,OOLOGAH,US,1,UNATNDD,,
2025/02/20,19146.9,A,OK,O38,OWASSO,US,1,IREG,,
2025/02/20,19148.0,A,OK,PVJ,PAULS VALLEY,US,1,ALL,MON-FRI,0800-1700
2025/02/20,19148.01,H,OK,OL00,PAULS VALLEY,US,1,UNATNDD,,
2025/02/20,19150.0,A,OK,H76,PAWHUSKA,US,1,UNATNDD,,
2025/02/20,19150.02,H,OK,78OK,PAWHUSKA,US,1,UNATNDD,,
2025/02/20,19153.2,A,OK,H97,PAWNEE,US,1,UNATNDD,,
2025/02/20,19153.21,H,OK,9OK2,PAWNEE,US,1,UNATNDD,,
2025/02/20,19155.0,A,OK,67OK,PEGGS,US,1,UNATNDD,,
2025/02/20,19157.0,A,OK,F22,PERRY,US,1,ALL,ALL,0800 - 1700
2025/02/20,19157.02,H,OK,OK38,PERRY,US,1,UNATNDD,,
2025/02/20,19162.0,A,OK,2OK9,PIEDMONT,US,1,UNATNDD,,
2025/02/20,19166.0,A,OK,PNC,PONCA CITY,US,1,ALL,ALL,0700-1900
2025/02/20,19166.01,A,OK,27OK,PONCA CITY,US,2,ALL,MON-FRI,0700-1600
2025/02/20,19166.1,A,OK,OK49,PONCA CITY,US,1,UNATNDD,,
2025/02/20,19167.0,A,OK,2K1,POND CREEK,US,1,UNATNDD,,
2025/02/20,19169.1,A,OK,RKR,POTEAU,US,1,ALL,ALL,0800-1700
2025/02/20,19169.11,A,OK,OK59,POTEAU,US,1,UNATNDD,,
2025/02/20,19172.5,A,OK,O47,PRAGUE,US,1,UNATNDD,,
2025/02/20,19173.9,H,OK,7OK3,PRYOR,US,1,UNATNDD,,
2025/02/20,19173.91,H,OK,OK84,PRYOR,US,1,UNATNDD,,
2025/02/20,19174.0,A,OK,OK21,PRYOR,US,1,UNATNDD,,
2025/02/20,19174.1,A,OK,H71,PRYOR,US,1,ALL,MON-FRI,0800-1700
2025/02/20,19178.0,H,OK,OK75,PURCELL,US,1,UNATNDD,,
2025/02/20,19178.1,A,OK,3O3,PURCELL,US,1,INTMT,,
2025/02/20,19188.0,A,OK,OK28,RAVIA,US,1,UNATNDD,,
2025/02/20,19193.01,U,OK,OK27,ROLAND,US,1,ALL,ALL,SR-SS
2025/02/20,19197.16,A,OK,00AS,ALEX,US,1,UNATTENDED,,
2025/02/20,19197.18,A,OK,4OK2,RUSH SPRINGS,US,1,UNATTND,,
2025/02/20,19197.5,A,OK,OK40,RUSH SPRINGS,US,1,UNATNDD,,
2025/02/20,19199.0,A,OK,89OK,SALLISAW,US,1,UNATNDD,,
2025/02/20,19199.19,H,OK,OK52,SALLISAW,US,1,ALL,ALL,ALL
2025/02/20,19199.2,A,OK,JSV,SALLISAW,US,1,ALL,ALL,0800-1700
2025/02/20,19199.21,A,OK,OK34,SALLISAW,US,1,UNATNDD,,
2025/02/20,19202.01,A,OK,3OK7,SAND SPRINGS,US,1,UNATNDD,,
2025/02/20,19202.02,A,OK,3OK8,SAND SPRINGS,US,1,UNATNDD,,
2025/02/20,19202.1,A,OK,OWP,SAND SPRINGS,US,2,ALL,MON-SAT,0800-1700
2025/02/20,19202.1,A,OK,OWP,SAND SPRINGS,US,3,ALL,SUN,1000-1700
2025/02/20,19205.0,A,OK,03OK,SAPULPA,US,1,UNATNDD,,
2025/02/20,19205.01,H,OK,82OK,SAPULPA,US,1,UNATNDD,,
2025/02/20,19206.0,A,OK,90OK,SASAKWA,US,1,UNATNDD,,
2025/02/20,19206.02,A,OK,26OK,SASAKWA,US,1,UNATNDD,,
2025/02/20,19209.0,A,OK,3O4,SAYRE,US,2,UNATNDD,,
2025/02/20,19209.01,H,OK,7OK5,SAYRE,US,1,UNATNDD,,
2025/02/20,19212.4,A,OK,1S4,SEILING,US,1,UNATNDD,,
2025/02/20,19214.11,H,OK,24OK,SEMINOLE,US,1,ON CALL,,
2025/02/20,19215.0,A,OK,SRE,SEMINOLE,US,1,ALL,MON-FRI,0800-1700
2025/02/20,19215.0,A,OK,SRE,SEMINOLE,US,2,ALL,SAT,0800-1200
2025/02/20,19222.1,H,OK,0OK7,SHATTUCK,US,1,UNATNDD,,
2025/02/20,19223.0,A,OK,SNL,SHAWNEE,US,1,ALL,MON-FRI,0800-1700
2025/02/20,19223.03,A,OK,3OK9,SHAWNEE,US,1,UNATNDD,,
2025/02/20,19227.1,A,OK,2F6,SKIATOOK,US,1,UNATNDD,,
2025/02/20,19230.11,A,OK,4O1,SNYDER,US,1,IREG,,
2025/02/20,19230.12,A,OK,07OK,SNYDER,US,1,ALL,ALL,0600-2200
2025/02/20,19231.0,A,OK,45OK,SOUTH COFFEYVILLE,US,1,IREG,,
2025/02/20,19231.02,A,OK,OK88,SOUTH COFFEYVILLE,US,1,UNATTND,,
2025/02/20,19232.0,A,OK,79OK,SPERRY,US,1,UNATNDD,,
2025/02/20,19233.0,A,OK,22OK,SPRINGER,US,1,UNATNDD,,
2025/02/20,19239.0,A,OK,GZL,STIGLER,US,1,UNATNDD,,
2025/02/20,19241.0,A,OK,SWO,STILLWATER,US,1,ALL,ALL,0800-2200
2025/02/20,19241.01,H,OK,04OK,STILLWATER,US,1,ALL,ALL,ALL
2025/02/20,19241.1,A,OK,6OK9,STILLWATER,US,1,ALL,ALL,ALL
2025/02/20,19244.01,H,OK,OL17,STILWELL,US,1,UNATNDD,,
2025/02/20,19247.0,A,OK,SUD,STROUD,US,1,UNATNDD,,
2025/02/20,19247.01,H,OK,OK86,STROUD,US,1,UNATNDD,,
2025/02/20,19250.0,A,OK,F30,SULPHUR,US,1,UNATNDD,,
2025/02/20,19250.01,H,OK,2OK8,SULPHUR,US,1,UNATNDD,,
2025/02/20,19252.13,A,OK,OK42,TALALA,US,1,UNATNDD,,
2025/02/20,19253.1,A,OK,TQH,TAHLEQUAH,US,1,ALL,MON-FRI,0800-1700
2025/02/20,19253.11,A,OK,6OK1,TAHLEQUAH,US,1,UNATNDD,,
2025/02/20,19254.0,A,OK,6F1,TALIHINA,US,1,UNATNDD,,
2025/02/20,19254.02,H,OK,OK35,TALIHINA,US,1,ALL,ALL,ALL
2025/02/20,19258.5,A,OK,OK79,TEMPLE,US,1,UNATNDD,,
2025/02/20,19262.71,A,OK,K49,TEXHOMA,US,1,UNATNDD,,
2025/02/20,19263.5,A,OK,OK31,THACKERVILLE,US,1,UNATNDD,,
2025/02/20,19264.1,A,OK,1O4,THOMAS,US,1,ALL,MON-FRI,0800-1700
2025/02/20,19271.0,A,OK,1O8,TIPTON,US,1,UNATNDD,,
2025/02/20,19275.1,A,OK,0F9,TISHOMINGO,US,1,UNATNDD,,
2025/02/20,19279.1,A,OK,RVS,TULSA,US,1,ALL,ALL,0600 - 2200
2025/02/20,19279.13,H,OK,OK76,TULSA,US,1,UNATNDD,,
2025/02/20,19279.14,H,OK,7OK9,TULSA,US,1,ALL,ALL,ALL
2025/02/20,19279.19,H,OK,52OK,TULSA,US,1,ALL,ALL,ALL
2025/02/20,19279.2,H,OK,6OK4,TULSA,US,1,ALL,ALL,ALL
2025/02/20,19279.24,H,OK,OK41,TULSA,US,1,UNATNDD,,
2025/02/20,19283.0,A,OK,TUL,TULSA,US,1,ALL,ALL,ALL
2025/02/20,19283.12,H,OK,4OK3,TULSA,US,1,ALL,ALL,ALL
2025/02/20,19285.0,A,OK,1H6,TULSA,US,1,ALL,MON-FRI,0800-1700
2025/02/20,19287.7,A,OK,4OK4,TUTTLE,US,1,UNATNDD,,
2025/02/20,19287.71,A,OK,53OK,TUTTLE,US,1,UNATNDD,,
2025/02/20,19288.25,A,OK,4OK5,VELMA,US,1,UNATNDD,,
2025/02/20,19288.255,A,OK,OK01,VERA,US,1,UNATNDD,,
2025/02/20,19288.3,A,OK,5O1,VICI,US,1,UNATNDD,,
2025/02/20,19289.04,A,OK,OK05,VINTA,US,1,UNATNDD,,
2025/02/20,19289.19,A,OK,2OK6,VINITA,US,1,UNATNDD,,
2025/02/20,19289.2,A,OK,H04,VINITA,US,1,UNATNDD,,
2025/02/20,19289.21,A,OK,5OK3,VINITA,US,1,ALL,ALL,ALL
2025/02/20,19289.22,H,OK,86OK,VINITA,US,1,UNATNDD,,
2025/02/20,19292.0,A,OK,H68,WAGONER,US,1,UNATNDD,,
2025/02/20,19292.01,H,OK,87OK,WAGONER,US,1,UNATNDD,,
2025/02/20,19292.02,A,OK,OL20,WAGONER,US,1,UNATNDD,,
2025/02/20,19295.11,A,OK,3O5,WALTERS,US,1,UNATNDD,,
2025/02/20,19295.12,A,OK,OK12,WALTERS,US,1,UNATNDD,,
2025/02/20,19298.0,A,OK,JWG,WATONGA,US,1,ALL,MON-FRI,0800-1700
2025/02/20,19304.1,A,OK,1K5,WAYNOKA,US,1,UNATNDD,,
2025/02/20,19307.03,H,OK,4OK1,WEATHERFORD,US,1,UNATNDD,,
2025/02/20,19307.2,A,OK,OJA,WEATHERFORD,US,1,ALL,MON-FRI,0800-1730
2025/02/20,19307.2,A,OK,OJA,WEATHERFORD,US,2,ALL,SAT,0800-1700
2025/02/20,19307.2,A,OK,OJA,WEATHERFORD,US,3,ALL,SUN,1200-1700
2025/02/20,19310.7,A,OK,3OK,WELLSTON,US,1,ALL,MON-SAT,0800-1700
2025/02/20,19310.71,A,OK,OK96,WELLSTON,US,1,ALL,ALL,DALGT
2025/02/20,19312.0,A,OK,4F1,WESTPORT,US,1,IREG,,
2025/02/20,19313.0,H,OK,OK92,WETUMKA,US,1,UNATNDD,,
2025/02/20,19313.01,A,OK,8OL1,WETUMKA,US,1,ALL,ALL,ALL
2025/02/20,19320.1,A,OK,H05,WILBURTON,US,1,UNATNDD,,
2025/02/20,19320.12,A,OK,08OK,WILBURTON,US,1,ALL,ALL,ALL
2025/02/20,19326.0,A,OK,WWR,WOODWARD,US,1,ALL,MON-FRI,0800-1800
2025/02/20,19326.0,A,OK,WWR,WOODWARD,US,2,ALL,SAT-SUN,0800-1600
2025/02/20,19342.0,H,OR,OR18,ADAMS,US,1,UNATNDD,,
2025/02/20,19345.0,A,OR,S12,ALBANY,US,1,ALL,ALL,0800-1700
2025/02/20,19345.11,A,OR,OR20,ALBANY,US,1,UNATNDD,,
2025/02/20,19345.12,A,OR,OR21,ALBANY,US,1,UNATNDD,,
2025/02/20,19345.13,A,OR,9OR8,ALBANY,US,1,ALL,ALL,0800-1700
2025/02/20,19345.14,A,OR,4OR3,ALBANY,US,1,UNATNDD,,
2025/02/20,19345.17,A,OR,OR67,ALBANY,US,1,UNATTND,,
2025/02/20,19345.2,A,OR,OR22,ALBANY,US,1,UNATNDD,,
2025/02/20,19346.1,A,OR,50OR,BEND,US,1,ALL,MON-FRI,ALL
2025/02/20,19346.75,A,OR,R03,ALKALI LAKE,US,1,UNATNDD,,
2025/02/20,19347.0,A,OR,64OR,AMITY,US,1,UNATNDD,,
2025/02/20,19347.01,A,OR,OG44,AMITY,US,1,UNATNDD,,
2025/02/20,19347.02,A,OR,18OR,AMITY,US,1,UNATNDD,,
2025/02/20,19347.2,A,OR,OG53,ANDREWS,US,1,UNATNDD,,
2025/02/20,19347.28,A,OR,2OR1,ANTELOPE,US,1,ALL,ALL,DALGT
2025/02/20,19348.0,A,OR,1S8,ARLINGTON,US,1,UNATNDD,,
2025/02/20,19348.5,A,OR,OR16,AROCK,US,1,UNATNDD,,
2025/02/20,19352.01,H,OR,65OR,ASHLAND,US,1,ALL,ALL,ALL
2025/02/20,19352.1,A,OR,S03,ASHLAND,US,1,OCT-APR,MON-SAT,0800-1700
2025/02/20,19352.1,A,OR,S03,ASHLAND,US,2,MAY-SEP,MON-SAT,0800-1800
2025/02/20,19352.1,A,OR,S03,ASHLAND,US,3,ALL,SUN,0900-1700
2025/02/20,19354.0,A,OR,AST,ASTORIA,US,1,ALL,ALL,0800-1700
2025/02/20,19354.1,H,OR,OG03,ASTORIA,US,1,ALL,ALL,ALL
2025/02/20,19354.2,H,OR,OG56,ASTORIA,US,1,OCT-MAY,MON-FRI,0800-1630
2025/02/20,19354.2,H,OR,OG56,ASTORIA,US,2,JUN-SEP,ALL,0900-1800
2025/02/20,19354.3,A,OR,OR23,ASTORIA,US,1,IREG,,
2025/02/20,19355.91,A,OR,OR25,AUMSVILLE,US,1,UNATNDD,,
2025/02/20,19356.0,A,OR,UAO,AURORA,US,1,ALL,ALL,0700-2000
2025/02/20,19356.01,H,OR,OR68,AURORA,US,1,ALL,MON-FRI,0800-1700
2025/02/20,19356.03,H,OR,OR24,AURORA,US,1,ALL,ALL,IRREG
2025/02/20,19357.02,H,OR,93OR,BAKER,US,1,ALL,ALL,ALL
2025/02/20,19357.03,A,OR,OG45,BAKER CITY,US,1,UNATNDD,,
2025/02/20,19358.0,A,OR,BKE,BAKER CITY,US,2,OCT-APR,ALL,0700-1600
2025/02/20,19358.0,A,OR,BKE,BAKER CITY,US,3,MAY-SEPT,ALL,0800-1700
2025/02/20,19358.01,H,OR,OG47,BAKER CITY,US,1,UNATNDD,,
2025/02/20,19359.0,A,OR,OR71,BALLSTON,US,1,IREG,,
2025/02/20,19362.1,A,OR,S05,BANDON,US,1,ALL,ALL,0700-1800
2025/02/20,19363.0,A,OR,OR27,BANKS,US,1,UNATNDD,,
2025/02/20,19363.01,A,OR,OG02,BANKS,US,1,ALL,ALL,ALL
2025/02/20,19363.02,H,OR,9OR7,BANKS,US,1,UNATNDD,,
2025/02/20,19364.5,A,OR,87OR,BEATTY,US,1,UNATNDD,,
2025/02/20,19365.0,A,OR,2S2,BEAVER MARSH,US,1,UNATNDD,,
2025/02/20,19366.21,A,OR,OR28,BEAVERTON,US,1,UNATNDD,,
2025/02/20,19366.23,H,OR,53OR,BEAVERTON,US,1,ALL,ALL,ALL
2025/02/20,19366.24,H,OR,86OR,BEAVERTON,US,1,UNATNDD,,
2025/02/20,19366.25,A,OR,OR00,BEAVERTON,US,1,UNATNDD,,
2025/02/20,19371.0,A,OR,BDN,BEND,US,1,ALL,SAT-SUN,0800-1700
2025/02/20,19371.0,A,OR,BDN,BEND,US,2,ALL,MON-FRI,0730-1800
2025/02/20,19371.1,A,OR,8OR5,BEND,US,1,UNATNDD,,
2025/02/20,19371.12,A,OR,OR30,BEND,US,1,UNATNDD,,
2025/02/20,19371.13,A,OR,43OR,BEND,US,1,UNATNDD,,
2025/02/20,19371.14,A,OR,5OR5,BEND,US,1,ALL,ALL,DALGT
2025/02/20,19371.15,H,OR,54OR,BEND,US,1,UNATNDD,,
2025/02/20,19371.17,A,OR,OR04,BEND,US,1,UNATNDD,,
2025/02/20,19371.18,H,OR,OR15,BEND,US,1,ALL,ALL,DAWN-DUSK
2025/02/20,19373.0,A,OR,85OR,BLY,US,1,UNATNDD,,
2025/02/20,19373.1,A,OR,80OR,BLY,US,1,UNATNDD,,
2025/02/20,19373.91,H,OR,38OR,BOARDMAN,US,1,UNATNDD,,
2025/02/20,19374.0,A,OR,M50,BOARDMAN,US,1,UNATNDD,,
2025/02/20,19374.3,A,OR,OR35,BORING,US,1,ALL,ALL,DALGT
2025/02/20,19374.31,A,OR,OR72,BORING,US,1,UNATNDD,,
2025/02/20,19374.32,A,OR,6OR7,BORING,US,1,UNATNDD,,
2025/02/20,19374.51,A,OR,BOK,BROOKINGS,US,1,UNATNDD,,
2025/02/20,19374.511,H,OR,OR36,BROOKINGS,US,1,UNATNDD,,
2025/02/20,19374.552,A,OR,7OR7,BROOKS,US,1,UNATNDD,,
2025/02/20,19374.56,A,OR,OR38,BROOKS,US,1,UNATNDD,,
2025/02/20,19375.7,H,OR,OR75,BROWNLEE VILLAGE,US,1,UNATNDD,,
2025/02/20,19376.0,A,OR,9OR0,BROWNSVILLE,US,1,UNATNDD,,
2025/02/20,19376.02,A,OR,OR94,BROWNSVILLE,US,1,UNATNDD,,
2025/02/20,19377.0,A,OR,BNO,BURNS,US,1,ALL,MON -SAT,0800-1800
2025/02/20,19377.1,A,OR,81OR,BURNS,US,1,ALL,ALL,0700-1900
2025/02/20,19377.12,A,OR,OR32,BURNS,US,1,ALL,ALL,ALL
2025/02/20,19378.4,A,OR,OR61,BUXTON,US,1,UNATNDD,,
2025/02/20,19379.0,A,OR,44OR,CANBY,US,1,ALL,ALL,ALL
2025/02/20,19379.1,A,OR,OR40,CANBY,US,1,UNATNDD,,
2025/02/20,19379.11,A,OR,OR41,CANBY,US,1,UNATNDD,,
2025/02/20,19380.0,A,OR,CZK,CASCADE LOCKS,US,1,UNATNDD,,
2025/02/20,19381.0,A,OR,3S4,CAVE JUNCTION,US,1,ALL,M-F,0800-1700
2025/02/20,19390.0,H,OR,OG58,CENTRAL POINT,US,1,UNATNDD,,
2025/02/20,19390.01,H,OR,2OG2,CENTRAL POINT,US,1,UNATNDD,,
2025/02/20,19403.0,A,OR,2S7,CHILOQUIN,US,1,UNATNDD,,
2025/02/20,19403.3,A,OR,62S,CHRISTMAS VALLEY,US,1,UNATNDD,,
2025/02/20,19403.31,A,OR,OG06,CHRISTMAS VALLEY,US,1,UNATNDD,,
