EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,RWY_END_ID,ILS_LOC_ID,SYSTEM_TYPE_CODE,TAB_NAME,ILS_COMP_TYPE_CODE,REF_COL_NAME,REF_COL_SEQ_NO,REMARK
2025/02/20,11462.0,A,MS,TUP,TUPELO,US,36,TUP,LD,ILS,,GENERAL_REMARK,5,AUTOPILOT CPD APCHS NA BLW 1160 FT MSL.
2025/02/20,11567.0,A,MO,BBG,BRANSON,US,32,BBG,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN TWR CLSD.
2025/02/20,11605.0,A,MO,CGI,CAPE GIRARDEAU,US,10,CGI,LD,ILS,,GENERAL_REMARK,1,ILS UNMON WHEN ATCT CLSD.
2025/02/20,11605.0,A,MO,CGI,CAPE GIRARDEAU,US,10,CGI,LD,ILS,,GENERAL_REMARK,2,LOC BACK CRS UNUSBL BYD 20 DEGS LEFT OF CRS.
2025/02/20,11605.0,A,MO,CGI,CAPE GIRARDEAU,US,10,CGI,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE.
2025/02/20,11605.0,A,MO,CGI,CAPE GIRARDEAU,US,10,CGI,LD,ILS,,GENERAL_REMARK,4,DME UNMON.
2025/02/20,11651.1,A,MO,COU,COLUMBIA,US,02,COU,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT.
2025/02/20,11730.0,A,MO,TBN,FORT LEONARD WOOD,US,15,TBN,LD,ILS,,GENERAL_REMARK,5,ILS UNMONITORED WHEN TWR CLSD .
2025/02/20,11730.0,A,MO,TBN,FORT LEONARD WOOD,US,15,TBN,LD,ILS,,GENERAL_REMARK,7,ILS CLASSIFICATON CODE IE.
2025/02/20,11808.0,A,MO,JEF,JEFFERSON CITY,US,30,JEF,LD,ILS,,GENERAL_REMARK,2,ILS/DME UNMONITORED WHEN ATCT CLOSED.
2025/02/20,11808.0,A,MO,JEF,JEFFERSON CITY,US,30,JEF,LD,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IE.
2025/02/20,11810.0,A,MO,JLN,JOPLIN,US,13,JLN,LS,ILS,,GENERAL_REMARK,1,OM UNMONITORED.
2025/02/20,11810.0,A,MO,JLN,JOPLIN,US,13,JLN,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,11810.0,A,MO,JLN,JOPLIN,US,18,JQX,LD,ILS,,GENERAL_REMARK,2,ILS UNMONITORED 2100-0600.
2025/02/20,11810.0,A,MO,JLN,JOPLIN,US,18,JQX,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE.
2025/02/20,11810.0,A,MO,JLN,JOPLIN,US,18,JQX,LD,ILS,,GENERAL_REMARK,4,LOC  UNUSBL BYD 25 DEGS  RIGHT OF COURSE BLO 2800 FT.
2025/02/20,11810.0,A,MO,JLN,JOPLIN,US,18,JQX,LD,ILS,,GENERAL_REMARK,5,AUTOPILOT CPD APCH NA BLW 1147 FT.
2025/02/20,11814.6,A,MO,AIZ,KAISER/LAKE OZARK,US,22,AIZ,LC,ILS,,GENERAL_REMARK,1,LOC UNMONITORED 1900-0700.
2025/02/20,11816.0,A,MO,MKC,KANSAS CITY,US,04,GQR,LD,ILS,,GENERAL_REMARK,1,GS UNUSBL FOR CPD APCHS BLW 1013 FT MSL.
2025/02/20,11816.0,A,MO,MKC,KANSAS CITY,US,19,MKC,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,11816.6,A,MO,MCI,KANSAS CITY,US,01L,DOT,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT
2025/02/20,11816.6,A,MO,MCI,KANSAS CITY,US,01R,PVL,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IIIE
2025/02/20,11816.6,A,MO,MCI,KANSAS CITY,US,09,RNI,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IB
2025/02/20,11816.6,A,MO,MCI,KANSAS CITY,US,19L,DYH,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,11816.6,A,MO,MCI,KANSAS CITY,US,19R,PAJ,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IIIE
2025/02/20,11816.6,A,MO,MCI,KANSAS CITY,US,27,UQY,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE 'IE'.
2025/02/20,11834.0,A,MO,IRK,KIRKSVILLE,US,36,IRK,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,11844.0,A,MO,SZL,KNOB NOSTER,US,01,SZL,LS,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,11844.0,A,MO,SZL,KNOB NOSTER,US,01,SZL,LS,ILS,,GENERAL_REMARK,2,"NO-NOTAM MP 0600-1200Z++ TUE, THU."
2025/02/20,11844.0,A,MO,SZL,KNOB NOSTER,US,01,SZL,LS,ILS,,GENERAL_REMARK,3,RADAR: SEE TERMINAL FLIP FOR RADAR MINIMA.
2025/02/20,11844.0,A,MO,SZL,KNOB NOSTER,US,01,SZL,LS,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IT.
2025/02/20,11844.0,A,MO,SZL,KNOB NOSTER,US,01,SZL,LS,ILS,,GENERAL_REMARK,5,DME CHAN 035X PROVIDED BY WHITEMAN TACAN.
2025/02/20,11844.0,A,MO,SZL,KNOB NOSTER,US,19,MXJ,LG,ILS,,GENERAL_REMARK,1,"NO-NOTAM MP 0700-1300Z++ TUE, THU."
2025/02/20,11844.0,A,MO,SZL,KNOB NOSTER,US,19,MXJ,LG,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,11844.0,A,MO,SZL,KNOB NOSTER,US,19,MXJ,LG,ILS,,GENERAL_REMARK,3,DME CHAN 035X PROVIDED BY WHITEMAN TACAN.
2025/02/20,11943.0,A,MO,GPH,MOSBY,US,18,CUE,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED.
2025/02/20,11943.0,A,MO,GPH,MOSBY,US,18,CUE,LD,ILS,,GENERAL_REMARK,2,AUTOPILOT CPD APCH NA BLW 960 FT MSL.
2025/02/20,11943.0,A,MO,GPH,MOSBY,US,18,CUE,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE.
2025/02/20,12074.0,A,MO,STJ,ST JOSEPH,US,35,STJ,LS,ILS,,GENERAL_REMARK,2,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,12074.0,A,MO,STJ,ST JOSEPH,US,35,STJ,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE
2025/02/20,12074.0,A,MO,STJ,ST JOSEPH,US,35,STJ,LS,ILS_COMPONENT,LOC,LAT_LONG_SOURCE_CODE,1,3RD PARTY SURVEY.
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,06,JAK,LD,ILS,,GENERAL_REMARK,3,GS UNUSBL BYD 3 DEGS LEFT OF CRS BYD 7 DEGS RIGHT OF CRS.  GS UNUSBL BYD 8.1 NM (BYD 8.5 DME).
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,06,JAK,LD,ILS,,GENERAL_REMARK,4,DME ALSO SRVS RWY 24.
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,06,JAK,LD,ILS,,GENERAL_REMARK,5,LOC UNUSBL INSIDE OF .3 NM FM THR.
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,06,JAK,LD,ILS,,GENERAL_REMARK,6,DME UNUSBL BYD 8.5 NM BLO 3000 FT.
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,06,JAK,LD,ILS,,GENERAL_REMARK,7,ILS CLASSIFICATION CODE IB
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,11,OGZ,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IIIE.
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,12L,LDZ,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IIIE.
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,12R,LMR,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IB
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,24,STL,LD,ILS,,GENERAL_REMARK,2,LOC UNUSBL BYD 25 DEGS BOTH SIDES.
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,24,STL,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IC.
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,24,STL,LD,ILS,,GENERAL_REMARK,4,DME UNUSBL BYD 8.5 NM BLO 3000 FT.
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,29,RQN,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,30L,BKY,LS,ILS,,GENERAL_REMARK,6,ILS CLASSIFICATION CODE IT.
2025/02/20,12077.0,A,MO,STL,ST LOUIS,US,30R,SJW,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IIIE.
2025/02/20,12082.5,A,MO,SUS,ST LOUIS,US,08R,SUS,LS,ILS,,GENERAL_REMARK,1,LOM UNMONITORED.
2025/02/20,12082.5,A,MO,SUS,ST LOUIS,US,08R,SUS,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IA.
2025/02/20,12082.5,A,MO,SUS,ST LOUIS,US,26L,FZU,LS,ILS,,GENERAL_REMARK,1,LOM UNMONITORED.
2025/02/20,12082.5,A,MO,SUS,ST LOUIS,US,26L,FZU,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB
2025/02/20,12082.5,A,MO,SUS,ST LOUIS,US,26L,FZU,LS,ILS,,GENERAL_REMARK,3,LOC UNUSBL BYD 30 DEG RIGHT OF CRS.
2025/02/20,12138.0,A,MO,SGF,SPRINGFIELD,US,02,SGF,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IB
2025/02/20,12138.0,A,MO,SGF,SPRINGFIELD,US,14,GWA,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,12265.0,A,MT,BIL,BILLINGS,US,10L,BIL,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION IT.
2025/02/20,12265.0,A,MT,BIL,BILLINGS,US,28R,BMO,LD,ILS,,GENERAL_REMARK,1,LOCALIZER UNUSABLE BEYOND 20 DEGREES LEFT AND RIGHT OF COURSE.
2025/02/20,12265.0,A,MT,BIL,BILLINGS,US,28R,BMO,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IA
2025/02/20,12278.0,A,MT,BZN,BOZEMAN,US,12,BZN,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB.
2025/02/20,12286.0,A,MT,BTM,BUTTE,US,15,BEY,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT.
2025/02/20,12286.0,A,MT,BTM,BUTTE,US,15,BEY,LD,ILS,,GENERAL_REMARK,3,DME UNUSBL BYD 30 DEGS LEFT OF CRS.
2025/02/20,12381.0,A,MT,GTF,GREAT FALLS,US,03,SMR,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IIIE
2025/02/20,12402.0,A,MT,HLN,HELENA,US,27,HLN,LS,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,12402.0,A,MT,HLN,HELENA,US,27,HLN,LS,ILS,,GENERAL_REMARK,2,"LOC BC UNUSBL BYD 22 DEG RGT OF CRS, UNUSBL WITHIN 2.7 DME."
2025/02/20,12402.0,A,MT,HLN,HELENA,US,27,HLN,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE.
2025/02/20,12418.0,A,MT,GPI,KALISPELL,US,02,GPI,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IB.
2025/02/20,12418.0,A,MT,GPI,KALISPELL,US,02,GPI,LS,ILS,,GENERAL_REMARK,2,LOC UNUSBL BYD 23 DEGS RIGHT & LEFT OF CRS.
2025/02/20,12453.0,A,MT,MSO,MISSOULA,US,12,MSO,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IA.
2025/02/20,12453.0,A,MT,MSO,MISSOULA,US,12,MSO,LS,ILS,,GENERAL_REMARK,2,LOC UNUSBL BYD 29 DEG LEFT OF CRS BYD 30 DEG RIGHT OF CRS.
2025/02/20,12453.0,A,MT,MSO,MISSOULA,US,12,MSO,LS,ILS_COMPONENT,LOC,LAT_LONG_SOURCE_CODE,1,3RD PARTY SURVEY.
2025/02/20,12549.1,A,MT,WYS,WEST YELLOWSTONE,US,01,LOW,LS,ILS,,GENERAL_REMARK,5,ILS CLASSIFICATION CODE IB.
2025/02/20,12549.1,A,MT,WYS,WEST YELLOWSTONE,US,01,LOW,LS,ILS,,GENERAL_REMARK,6,ILS OPR  MAY 9 THRU OCT 13.
2025/02/20,12597.0,A,NE,AIA,ALLIANCE,US,30,BYE,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED.
2025/02/20,12597.0,A,NE,AIA,ALLIANCE,US,30,BYE,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,12674.0,A,NE,CDR,CHADRON,US,03,CDR,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,12743.0,A,NE,GRI,GRAND ISLAND,US,35,GRI,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IC.
2025/02/20,12783.0,A,NE,EAR,KEARNEY,US,36,EAR,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,12794.0,A,NE,LNK,LINCOLN,US,18,OCZ,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB
2025/02/20,12794.0,A,NE,LNK,LINCOLN,US,18,OCZ,LS,ILS,,GENERAL_REMARK,3,OM UNMONITORED.
2025/02/20,12794.0,A,NE,LNK,LINCOLN,US,36,LNK,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IA.
2025/02/20,12808.0,A,NE,MCK,MC COOK,US,12,MCK,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IT.
2025/02/20,12836.0,A,NE,OFK,NORFOLK,US,02,OFK,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,12842.0,A,NE,LBF,NORTH PLATTE,US,30,LBF,LS,ILS,,GENERAL_REMARK,1,LOM UNMONITORED.
2025/02/20,12842.0,A,NE,LBF,NORTH PLATTE,US,30,LBF,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IC.
2025/02/20,12853.1,A,NE,OFF,OMAHA,US,13,ATB,LG,ILS,,GENERAL_REMARK,1,NO NOTAM MP: 1100-1400Z++ MON-FRI.
2025/02/20,12853.1,A,NE,OFF,OMAHA,US,13,ATB,LG,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IT.
2025/02/20,12853.1,A,NE,OFF,OMAHA,US,13,ATB,LG,ILS,,GENERAL_REMARK,3,GS UNUSBL BYD 005 DEG L OF CRS.
2025/02/20,12853.1,A,NE,OFF,OMAHA,US,13,ATB,LG,ILS,,GENERAL_REMARK,4,GS UNUSBL BYD 007 DEG R OF CRS.
2025/02/20,12853.1,A,NE,OFF,OMAHA,US,31,OFF,LS,ILS,,GENERAL_REMARK,1,NO NOTAM MP: 1100-1400Z++ MON-FRI.
2025/02/20,12853.1,A,NE,OFF,OMAHA,US,31,OFF,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB.
2025/02/20,12854.0,A,NE,OMA,OMAHA,US,14L,RAY,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,12854.0,A,NE,OMA,OMAHA,US,14R,OMA,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IIIE
2025/02/20,12854.0,A,NE,OMA,OMAHA,US,18,PPY,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB
2025/02/20,12854.0,A,NE,OMA,OMAHA,US,32L,ENF,LD,ILS,,GENERAL_REMARK,2,LOC UNUSBL BYD 025 DEGS LEFT AND RIGHT OF CNTRLN.
2025/02/20,12854.0,A,NE,OMA,OMAHA,US,32L,ENF,LD,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IE.
2025/02/20,12854.0,A,NE,OMA,OMAHA,US,32R,EDI,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IIIE.
2025/02/20,12854.0,A,NE,OMA,OMAHA,US,36,OGN,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE
2025/02/20,12915.0,A,NE,BFF,SCOTTSBLUFF,US,12,RMT,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IB.
2025/02/20,12915.0,A,NE,BFF,SCOTTSBLUFF,US,12,RMT,LD,ILS,,GENERAL_REMARK,2,LOC UNUSBL WI  0.3 NM TO THLD.
2025/02/20,12915.0,A,NE,BFF,SCOTTSBLUFF,US,30,BFF,LD,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IB.
2025/02/20,12915.0,A,NE,BFF,SCOTTSBLUFF,US,30,BFF,LD,ILS,,GENERAL_REMARK,5,LOC UNUSBL 0.3 NM TO THLD; BYD 16 DEGS LEFT OF CRS; BYD 25 DEGS RIGHT OF CRS.
2025/02/20,13048.0,A,NV,EKO,ELKO,US,24,EKO,DD,ILS,,GENERAL_REMARK,1,LDA OFFSET ANGLE 5 DEG 58 MIN.
2025/02/20,13048.0,A,NV,EKO,ELKO,US,24,EKO,DD,ILS,,GENERAL_REMARK,2,DME UNUSBL BYD 13 NM BLW 9000 FT.
2025/02/20,13081.0,A,NV,LSV,LAS VEGAS,US,21L,DIQ,LG,ILS,,GENERAL_REMARK,2,ILS 21L DME FROM LSV TACAN AND LAS VORTAC.
2025/02/20,13081.0,A,NV,LSV,LAS VEGAS,US,21L,DIQ,LG,ILS,,GENERAL_REMARK,3,NO NOTAM MP: ILS 1100-1500Z++ THU.
2025/02/20,13081.0,A,NV,LSV,LAS VEGAS,US,21L,DIQ,LG,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IE.
2025/02/20,13082.0,A,NV,VGT,LAS VEGAS,US,12L,HWG,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT.
2025/02/20,13082.0,A,NV,VGT,LAS VEGAS,US,12L,HWG,LD,ILS,,GENERAL_REMARK,2,ILS UNMON WHEN ATCT CLSD.
2025/02/20,13083.0,A,NV,LAS,LAS VEGAS,US,01L,CUA,LD,ILS,,GENERAL_REMARK,1,LOC UNUSBL BYD 30 DEGS LEFT OF CRS; WI 0.2 NM FM THLD.
2025/02/20,13083.0,A,NV,LAS,LAS VEGAS,US,01L,CUA,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IB.
2025/02/20,13083.0,A,NV,LAS,LAS VEGAS,US,26L,RLE,LD,ILS,,GENERAL_REMARK,1,LOC UNUSBL BYD 19 DEG SOUTH OF CRS.
2025/02/20,13083.0,A,NV,LAS,LAS VEGAS,US,26L,RLE,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,13083.0,A,NV,LAS,LAS VEGAS,US,26R,LAS,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,13123.0,A,NV,RNO,RENO,US,17R,RNO,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE ID.
2025/02/20,13123.0,A,NV,RNO,RENO,US,17R,RNO,LD,ILS,,GENERAL_REMARK,2,LOC BC UNUSBL BYD 20 DEGS LEFT OF CRS; BYD 30 DEGS RIGHT OF CRS.
2025/02/20,13123.0,A,NV,RNO,RENO,US,35L,AGY,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,13123.0,A,NV,RNO,RENO,US,35L,AGY,LD,ILS,,GENERAL_REMARK,3,LOC UNUSBL ABV 6400 FT AT THLD; WITHIN 3.6 NM ABV 8500 FT.
2025/02/20,13124.0,A,NV,RTS,RENO,US,32,RTS,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT.
2025/02/20,13138.1,A,NV,TNX,TONOPAH,US,14,RVP,LG,ILS,,GENERAL_REMARK,1, ILS CLASSIFICATION CODE IT.
2025/02/20,13138.1,A,NV,TNX,TONOPAH,US,14,RVP,LG,ILS,,GENERAL_REMARK,2,NO-NOTAM MP 1700-2000Z++ MON AND TUES
2025/02/20,13138.1,A,NV,TNX,TONOPAH,US,32,UVV,LG,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT.
2025/02/20,13138.1,A,NV,TNX,TONOPAH,US,32,UVV,LG,ILS,,GENERAL_REMARK,2,NO-NOTAM MP 1700-2000Z++ MON AND TUES
2025/02/20,13224.0,A,NH,CON,CONCORD,US,35,CON,LS,ILS,,GENERAL_REMARK,1,NDB UNUSBL BYD 20 NM.
2025/02/20,13224.0,A,NH,CON,CONCORD,US,35,CON,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IA.
2025/02/20,13224.0,A,NH,CON,CONCORD,US,35,CON,LS,ILS_COMPONENT,LOC,LAT_LONG_SOURCE_CODE,1,3RD PARTY.
2025/02/20,13306.0,A,NH,EEN,KEENE,US,02,EEN,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IA
2025/02/20,13306.0,A,NH,EEN,KEENE,US,02,EEN,LS,ILS,,GENERAL_REMARK,4,LOCALIZER UNUSBL 25 DEG RIGHT OF COURSE.
2025/02/20,13312.0,A,NH,LCI,LACONIA,US,08,LCI,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB
2025/02/20,13312.0,A,NH,LCI,LACONIA,US,08,LCI,LD,ILS,,GENERAL_REMARK,3,DME UNUSBL BYD 25 DEGS RIGHT OF CRS.
2025/02/20,13317.0,A,NH,LEB,LEBANON,US,18,DVR,LD,ILS,,GENERAL_REMARK,1,LOC UNUSBL BYD 20 DEGS L OF CRS; BYD 20 DEGS R OF CRS; INSIDE .5 NM INBD.
2025/02/20,13317.0,A,NH,LEB,LEBANON,US,18,DVR,LD,ILS,,GENERAL_REMARK,4,DME UNUSBL BYD 30 DEGS L OF CRS; BYD 30 DEGS R OF CRS.
2025/02/20,13317.0,A,NH,LEB,LEBANON,US,18,DVR,LD,ILS_COMPONENT,LOC,LAT_LONG_SOURCE_CODE,1,3RD PARTY.
2025/02/20,13332.0,A,NH,MHT,MANCHESTER,US,06,MJE,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT.
2025/02/20,13332.0,A,NH,MHT,MANCHESTER,US,17,MNA,LD,ILS,,GENERAL_REMARK,1,DME ALSO SERVES RY 35.
2025/02/20,13332.0,A,NH,MHT,MANCHESTER,US,17,MNA,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE.
2025/02/20,13332.0,A,NH,MHT,MANCHESTER,US,17,MNA,LD,ILS,,GENERAL_REMARK,4,DME UNUSBL 10 DEGS RIGHT OF  CRS
2025/02/20,13332.0,A,NH,MHT,MANCHESTER,US,35,MHT,LD,ILS,,GENERAL_REMARK,1,DME ALSO SERVES RY 17.
2025/02/20,13332.0,A,NH,MHT,MANCHESTER,US,35,MHT,LD,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IIIE.
2025/02/20,13332.0,A,NH,MHT,MANCHESTER,US,35,MHT,LD,ILS,,GENERAL_REMARK,5,DME UNUSBL BYD 30 DEGS LEFT OF CRS.
2025/02/20,13350.0,A,NH,ASH,NASHUA,US,14,ASH,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IA.
2025/02/20,13350.0,A,NH,ASH,NASHUA,US,14,ASH,LS,ILS,,GENERAL_REMARK,2,GS UNUSBL BYD 4  DEGS LEFT OF COURSE. 
2025/02/20,13350.0,A,NH,ASH,NASHUA,US,14,ASH,LS,ILS,,GENERAL_REMARK,3,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,13386.0,A,NH,PSM,PORTSMOUTH,US,16,PGQ,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IA.
2025/02/20,13386.0,A,NH,PSM,PORTSMOUTH,US,34,PSM,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IB.
2025/02/20,13487.0,A,NJ,ACY,ATLANTIC CITY,US,13,PVO,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT.
2025/02/20,13487.0,A,NJ,ACY,ATLANTIC CITY,US,31,ACY,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,14010.0,A,NJ,MIV,MILLVILLE,US,10,MIV,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IA
2025/02/20,14010.0,A,NJ,MIV,MILLVILLE,US,10,MIV,LS,ILS,,GENERAL_REMARK,2,ILS UNMONITORED.
2025/02/20,14010.0,A,NJ,MIV,MILLVILLE,US,10,MIV,LS,ILS,,GENERAL_REMARK,3,AUTOPILOT CPD APCH NA BLW 300 MSL.
2025/02/20,14031.0,A,NJ,MMU,MORRISTOWN,US,23,MMU,LS,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,14031.0,A,NJ,MMU,MORRISTOWN,US,23,MMU,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB
2025/02/20,14031.0,A,NJ,MMU,MORRISTOWN,US,23,MMU,LS,ILS,,GENERAL_REMARK,3,GS UNUSBL FOR CPD APCHS BLW 875 FT.
2025/02/20,14052.0,A,NJ,EWR,NEWARK,US,04L,EWR,LD,ILS,,GENERAL_REMARK,2,DME SHARED WITH ILS RY 22R.
2025/02/20,14052.0,A,NJ,EWR,NEWARK,US,04L,EWR,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IID
2025/02/20,14052.0,A,NJ,EWR,NEWARK,US,04R,EZA,LD,ILS,,GENERAL_REMARK,1,DME SERVES RWY 04L AND RWY 22L.
2025/02/20,14052.0,A,NJ,EWR,NEWARK,US,04R,EZA,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IIIE
2025/02/20,14052.0,A,NJ,EWR,NEWARK,US,04R,EZA,LD,ILS,,GENERAL_REMARK,4,DME UNUSBLE BYD 15 NM.
2025/02/20,14052.0,A,NJ,EWR,NEWARK,US,11,GPR,LD,ILS,,GENERAL_REMARK,1,GS UNUSBL BYD 5 DEGS RIGHT & LEFT OF CTRLN.
2025/02/20,14052.0,A,NJ,EWR,NEWARK,US,11,GPR,LD,ILS,,GENERAL_REMARK,2,LOC UNUSBL BYD 25 DEG LEFT OF CRS.
2025/02/20,14052.0,A,NJ,EWR,NEWARK,US,11,GPR,LD,ILS,,GENERAL_REMARK,3,AUTOPILOT CPD APCH NOT AVBL BLW 350 FT MSL.
2025/02/20,14052.0,A,NJ,EWR,NEWARK,US,11,GPR,LD,ILS,,GENERAL_REMARK,4,GS UNUSBL WITHIN 0.7 NM BLW 300 FT.
