EFF_DATE,WEA_ID,CITY,STATE_CODE,COUNTRY_CODE,WEA_SVC_TYPE_CODE,WEA_AFFECT_AREA
2025/02/20,HMN,ALAMOGORDO,NM,US,FT,
2025/02/20,HMN,ALAMOGORDO,NM,US,NOTAM,
2025/02/20,HMN,ALAMOGORDO,NM,US,SA,
2025/02/20,HMN,ALAMOGORDO,NM,US,UA,
2025/02/20,HMO,HERMOSILLO,,MX,FT,
2025/02/20,HMO,HERMOSILLO,,MX,SA,
2025/02/20,HMP,ATLANTA,GA,US,METAR,
2025/02/20,HMP,ATLANTA,GA,US,SPECI,
2025/02/20,HMS,HANFORD,WA,US,NOTAM,
2025/02/20,HMS,HANFORD,WA,US,SA,
2025/02/20,HMS,HANFORD,WA,US,UA,
2025/02/20,HMT,HEMET,CA,US,METAR,
2025/02/20,HMT,HEMET,CA,US,NOTAM,
2025/02/20,HMT,HEMET,CA,US,SPECI,
2025/02/20,HMT,HEMET,CA,US,UA,
2025/02/20,HMZ,BEDFORD,PA,US,NOTAM,
2025/02/20,HMZ,BEDFORD,PA,US,SA,
2025/02/20,HMZ,BEDFORD,PA,US,UA,
2025/02/20,HNB,HUNTINGBURG,IN,US,METAR,
2025/02/20,HNB,HUNTINGBURG,IN,US,NOTAM,
2025/02/20,HNB,HUNTINGBURG,IN,US,SA,
2025/02/20,HNB,HUNTINGBURG,IN,US,SPECI,
2025/02/20,HNB,HUNTINGBURG,IN,US,UA,
2025/02/20,HND,LAS VEGAS,NV,US,METAR,
2025/02/20,HND,LAS VEGAS,NV,US,NOTAM,
2025/02/20,HND,LAS VEGAS,NV,US,SA,
2025/02/20,HND,LAS VEGAS,NV,US,TAF,
2025/02/20,HND,LAS VEGAS,NV,US,UA,
2025/02/20,HNH,HOONAH,AK,US,METAR,
2025/02/20,HNH,HOONAH,AK,US,NOTAM,
2025/02/20,HNH,HOONAH,AK,US,SPECI,
2025/02/20,HNL,HONOLULU,HI,US,FA,HI
2025/02/20,HNL,HONOLULU,HI,US,FD,
2025/02/20,HNL,HONOLULU,HI,US,FT,
2025/02/20,HNL,HONOLULU,HI,US,NOTAM,
2025/02/20,HNL,HONOLULU,HI,US,SA,
2025/02/20,HNL,HONOLULU,HI,US,UA,
2025/02/20,HNL,HONOLULU,HI,US,WA,
2025/02/20,HNM,HANA,HI,US,FT,
2025/02/20,HNM,HANA,HI,US,NOTAM,
2025/02/20,HNM,HANA,HI,US,SA,
2025/02/20,HNM,HANA,HI,US,UA,
2025/02/20,HNR,HARLAN,IA,US,NOTAM,
2025/02/20,HNR,HARLAN,IA,US,SA,
2025/02/20,HNR,HARLAN,IA,US,UA,
2025/02/20,HNS,HAINES,AK,US,NOTAM,
2025/02/20,HNS,HAINES,AK,US,SA,
2025/02/20,HNS,HAINES,AK,US,UA,
2025/02/20,HNZ,OXFORD,NC,US,METAR,
2025/02/20,HNZ,OXFORD,NC,US,NOTAM,
2025/02/20,HNZ,OXFORD,NC,US,SPECI,
2025/02/20,HNZ,OXFORD,NC,US,UA,
2025/02/20,HOB,HOBBS,NM,US,METAR,
2025/02/20,HOB,HOBBS,NM,US,NOTAM,
2025/02/20,HOB,HOBBS,NM,US,SA,
2025/02/20,HOB,HOBBS,NM,US,SPECI,
2025/02/20,HOB,HOBBS,NM,US,TAF,
2025/02/20,HOB,HOBBS,NM,US,UA,
2025/02/20,HOE,HOMERVILLE,GA,US,METAR,
2025/02/20,HOE,HOMERVILLE,GA,US,NOTAM,
2025/02/20,HOE,HOMERVILLE,GA,US,SPECI,
2025/02/20,HOE,HOMERVILLE,GA,US,UA,
2025/02/20,HOM,HOMER,AK,US,FD,
2025/02/20,HOM,HOMER,AK,US,FT,
2025/02/20,HOM,HOMER,AK,US,NOTAM,
2025/02/20,HOM,HOMER,AK,US,SA,
2025/02/20,HOM,HOMER,AK,US,UA,
2025/02/20,HON,HURON,SD,US,FT,
2025/02/20,HON,HURON,SD,US,NOTAM,
2025/02/20,HON,HURON,SD,US,SA,
2025/02/20,HON,HURON,SD,US,UA,
2025/02/20,HOP,FORT CAMPBELL/HOPKINSVILLE,KY,US,FT,
2025/02/20,HOP,FORT CAMPBELL/HOPKINSVILLE,KY,US,NOTAM,
2025/02/20,HOP,FORT CAMPBELL/HOPKINSVILLE,KY,US,SA,
2025/02/20,HOP,FORT CAMPBELL/HOPKINSVILLE,KY,US,UA,
2025/02/20,HOT,HOT SPRINGS,AR,US,FT,
2025/02/20,HOT,HOT SPRINGS,AR,US,NOTAM,
2025/02/20,HOT,HOT SPRINGS,AR,US,SA,
2025/02/20,HOT,HOT SPRINGS,AR,US,UA,
2025/02/20,HOU,HOUSTON,TX,US,FD,
2025/02/20,HOU,HOUSTON,TX,US,FT,
2025/02/20,HOU,HOUSTON,TX,US,NOTAM,
2025/02/20,HOU,HOUSTON,TX,US,SA,
2025/02/20,HOU,HOUSTON,TX,US,UA,
2025/02/20,HPB,HOOPER BAY,AK,US,METAR,
2025/02/20,HPB,HOOPER BAY,AK,US,NOTAM,
2025/02/20,HPB,HOOPER BAY,AK,US,SPECI,
2025/02/20,HPN,WHITE PLAINS,NY,US,FT,
2025/02/20,HPN,WHITE PLAINS,NY,US,NOTAM,
2025/02/20,HPN,WHITE PLAINS,NY,US,SA,
2025/02/20,HPN,WHITE PLAINS,NY,US,UA,
2025/02/20,HPT,HAMPTON,IA,US,NOTAM,
2025/02/20,HPT,HAMPTON,IA,US,SA,
2025/02/20,HPT,HAMPTON,IA,US,UA,
2025/02/20,HQG,HUGOTON,KS,US,METAR,
2025/02/20,HQG,HUGOTON,KS,US,NOTAM,
2025/02/20,HQM,HOQUIAM,WA,US,FT,
2025/02/20,HQM,HOQUIAM,WA,US,NOTAM,
2025/02/20,HQM,HOQUIAM,WA,US,SA,
2025/02/20,HQM,HOQUIAM,WA,US,UA,
2025/02/20,HQU,THOMSON,GA,US,METAR,
2025/02/20,HQU,THOMSON,GA,US,NOTAM,
2025/02/20,HQU,THOMSON,GA,US,SPECI,
2025/02/20,HQU,THOMSON,GA,US,UA,
2025/02/20,HQZ,MESQUITE,TX,US,METAR,
2025/02/20,HQZ,MESQUITE,TX,US,NOTAM,
2025/02/20,HQZ,MESQUITE,TX,US,SPECI,
2025/02/20,HQZ,MESQUITE,TX,US,UA,
2025/02/20,HRF,HAMILTON,MT,US,METAR,
2025/02/20,HRF,HAMILTON,MT,US,SPECI,
2025/02/20,HRI,HERMISTON,OR,US,METAR,
2025/02/20,HRI,HERMISTON,OR,US,SPECI,
2025/02/20,HRJ,ERWIN,NC,US,NOTAM,
2025/02/20,HRJ,ERWIN,NC,US,SA,
2025/02/20,HRJ,ERWIN,NC,US,UA,
2025/02/20,HRL,HARLINGEN,TX,US,FT,
2025/02/20,HRL,HARLINGEN,TX,US,NOTAM,
2025/02/20,HRL,HARLINGEN,TX,US,SA,
2025/02/20,HRL,HARLINGEN,TX,US,UA,
2025/02/20,HRO,HARRISON,AR,US,FT,
2025/02/20,HRO,HARRISON,AR,US,NOTAM,
2025/02/20,HRO,HARRISON,AR,US,SA,
2025/02/20,HRO,HARRISON,AR,US,UA,
2025/02/20,HRT,MARY ESTHER,FL,US,NOTAM,
2025/02/20,HRT,MARY ESTHER,FL,US,SA,
2025/02/20,HRT,MARY ESTHER,FL,US,UA,
2025/02/20,HRX,HEREFORD,TX,US,METAR,
2025/02/20,HRX,HEREFORD,TX,US,NOTAM,
2025/02/20,HRX,HEREFORD,TX,US,SPECI,
2025/02/20,HRX,HEREFORD,TX,US,UA,
2025/02/20,HSA,BAY ST LOUIS,MS,US,METAR,
2025/02/20,HSA,BAY ST LOUIS,MS,US,NOTAM,
2025/02/20,HSA,BAY ST LOUIS,MS,US,SPECI,
2025/02/20,HSA,BAY ST LOUIS,MS,US,UA,
2025/02/20,HSB,HARRISBURG,IL,US,METAR,
2025/02/20,HSB,HARRISBURG,IL,US,NOTAM,
2025/02/20,HSB,HARRISBURG,IL,US,SPECI,
2025/02/20,HSB,HARRISBURG,IL,US,UA,
2025/02/20,HSD,OKLAHOMA CITY,OK,US,METAR,
2025/02/20,HSE,HATTERAS,NC,US,NOTAM,
2025/02/20,HSE,HATTERAS,NC,US,SA,
2025/02/20,HSE,HATTERAS,NC,US,UA,
2025/02/20,HSG,THERMOPOLIS,WY,US,METAR,
2025/02/20,HSG,THERMOPOLIS,WY,US,NOTAM,
2025/02/20,HSI,HASTINGS,NE,US,METAR,
2025/02/20,HSI,HASTINGS,NE,US,NOTAM,
2025/02/20,HSI,HASTINGS,NE,US,SA,
2025/02/20,HSI,HASTINGS,NE,US,SPECI,
2025/02/20,HSI,HASTINGS,NE,US,UA,
2025/02/20,HSP,HOT SPRINGS,VA,US,NOTAM,
2025/02/20,HSP,HOT SPRINGS,VA,US,SA,
2025/02/20,HSP,HOT SPRINGS,VA,US,UA,
2025/02/20,HSS,HOT SPRINGS,NC,US,NOTAM,
2025/02/20,HSS,HOT SPRINGS,NC,US,UA,
2025/02/20,HST,HOMESTEAD,FL,US,NOTAM,
2025/02/20,HST,HOMESTEAD,FL,US,SA,
2025/02/20,HST,HOMESTEAD,FL,US,UA,
2025/02/20,HSV,HUNTSVILLE,AL,US,FD,
2025/02/20,HSV,HUNTSVILLE,AL,US,FT,
2025/02/20,HSV,HUNTSVILLE,AL,US,NOTAM,
2025/02/20,HSV,HUNTSVILLE,AL,US,SA,
2025/02/20,HSV,HUNTSVILLE,AL,US,UA,
2025/02/20,HTH,HAWTHORNE,NV,US,METAR,
2025/02/20,HTH,HAWTHORNE,NV,US,NOTAM,
2025/02/20,HTH,HAWTHORNE,NV,US,SA,
2025/02/20,HTH,HAWTHORNE,NV,US,UA,
2025/02/20,HTL,HOUGHTON LAKE,MI,US,NOTAM,
2025/02/20,HTL,HOUGHTON LAKE,MI,US,SA,
2025/02/20,HTL,HOUGHTON LAKE,MI,US,UA,
2025/02/20,HTS,HUNTINGTON,WV,US,FT,
2025/02/20,HTS,HUNTINGTON,WV,US,NOTAM,
2025/02/20,HTS,HUNTINGTON,WV,US,SA,
2025/02/20,HTS,HUNTINGTON,WV,US,UA,
2025/02/20,HUF,TERRE HAUTE,IN,US,FT,
2025/02/20,HUF,TERRE HAUTE,IN,US,METAR,
2025/02/20,HUF,TERRE HAUTE,IN,US,NOTAM,
2025/02/20,HUF,TERRE HAUTE,IN,US,SA,
2025/02/20,HUF,TERRE HAUTE,IN,US,SPECI,
2025/02/20,HUF,TERRE HAUTE,IN,US,TAF,
2025/02/20,HUF,TERRE HAUTE,IN,US,UA,
2025/02/20,HUL,HOULTON,ME,US,FT,
2025/02/20,HUL,HOULTON,ME,US,NOTAM,
2025/02/20,HUL,HOULTON,ME,US,SA,
2025/02/20,HUL,HOULTON,ME,US,UA,
2025/02/20,HUM,HOUMA,LA,US,METAR,
2025/02/20,HUM,HOUMA,LA,US,NOTAM,
2025/02/20,HUM,HOUMA,LA,US,SPECI,
2025/02/20,HUM,HOUMA,LA,US,UA,
2025/02/20,HUT,HUTCHINSON,KS,US,FT,
2025/02/20,HUT,HUTCHINSON,KS,US,NOTAM,
2025/02/20,HUT,HUTCHINSON,KS,US,SA,
2025/02/20,HUT,HUTCHINSON,KS,US,UA,
2025/02/20,HVC,HOPKINSVILLE,KY,US,METAR,
2025/02/20,HVC,HOPKINSVILLE,KY,US,NOTAM,
2025/02/20,HVC,HOPKINSVILLE,KY,US,UA,
2025/02/20,HVE,HANKSVILLE,UT,US,METAR,
2025/02/20,HVE,HANKSVILLE,UT,US,NOTAM,
2025/02/20,HVE,HANKSVILLE,UT,US,SPECI,
2025/02/20,HVE,HANKSVILLE,UT,US,UA,
2025/02/20,HVI,HEALY RIVER,AK,US,NOTAM,
2025/02/20,HVI,HEALY RIVER,AK,US,SA,
2025/02/20,HVI,HEALY RIVER,AK,US,UA,
2025/02/20,HVN,NEW HAVEN,CT,US,NOTAM,
2025/02/20,HVN,NEW HAVEN,CT,US,SA,
2025/02/20,HVN,NEW HAVEN,CT,US,UA,
2025/02/20,HVR,HAVRE,MT,US,FT,
2025/02/20,HVR,HAVRE,MT,US,NOTAM,
2025/02/20,HVR,HAVRE,MT,US,SA,
2025/02/20,HVR,HAVRE,MT,US,UA,
2025/02/20,HVS,HARTSVILLE,SC,US,METAR,
2025/02/20,HVS,HARTSVILLE,SC,US,NOTAM,
2025/02/20,HVS,HARTSVILLE,SC,US,SPECI,
2025/02/20,HVS,HARTSVILLE,SC,US,UA,
2025/02/20,HWD,HAYWARD,CA,US,NOTAM,
2025/02/20,HWD,HAYWARD,CA,US,SA,
2025/02/20,HWD,HAYWARD,CA,US,UA,
2025/02/20,HWO,HOLLYWOOD,FL,US,NOTAM,
2025/02/20,HWO,HOLLYWOOD,FL,US,SA,
2025/02/20,HWO,HOLLYWOOD,FL,US,UA,
2025/02/20,HWV,SHIRLEY,NY,US,NOTAM,
2025/02/20,HWV,SHIRLEY,NY,US,SA,
2025/02/20,HWV,SHIRLEY,NY,US,UA,
2025/02/20,HWY,WARRENTON,VA,US,METAR,
2025/02/20,HWY,WARRENTON,VA,US,NOTAM,
2025/02/20,HWY,WARRENTON,VA,US,UA,
2025/02/20,HXD,HILTON HEAD ISLAND,SC,US,METAR,
2025/02/20,HXD,HILTON HEAD ISLAND,SC,US,NOTAM,
2025/02/20,HXD,HILTON HEAD ISLAND,SC,US,SPECI,
2025/02/20,HXD,HILTON HEAD ISLAND,SC,US,UA,
2025/02/20,HYA,HYANNIS,MA,US,FT,
2025/02/20,HYA,HYANNIS,MA,US,NOTAM,
2025/02/20,HYA,HYANNIS,MA,US,SA,
2025/02/20,HYA,HYANNIS,MA,US,UA,
2025/02/20,HYG,HYDABURG,AK,US,NOTAM,
2025/02/20,HYG,HYDABURG,AK,US,SA,
2025/02/20,HYG,HYDABURG,AK,US,UA,
2025/02/20,HYI,AUSTIN,TX,US,METAR,
2025/02/20,HYI,AUSTIN,TX,US,NOTAM,
2025/02/20,HYI,AUSTIN,TX,US,SA,
2025/02/20,HYI,AUSTIN,TX,US,SPECI,
2025/02/20,HYI,AUSTIN,TX,US,UA,
2025/02/20,HYR,HAYWARD,WI,US,FT,
2025/02/20,HYR,HAYWARD,WI,US,METAR,
2025/02/20,HYR,HAYWARD,WI,US,NOTAM,
2025/02/20,HYR,HAYWARD,WI,US,SA,
2025/02/20,HYR,HAYWARD,WI,US,SPECI,
2025/02/20,HYR,HAYWARD,WI,US,TAF,
2025/02/20,HYR,HAYWARD,WI,US,UA,
2025/02/20,HYS,HAYS,KS,US,NOTAM,
2025/02/20,HYS,HAYS,KS,US,SA,
2025/02/20,HYS,HAYS,KS,US,TAF,
2025/02/20,HYS,HAYS,KS,US,UA,
2025/02/20,HYW,CONWAY,SC,US,METAR,
2025/02/20,HYW,CONWAY,SC,US,NOTAM,
2025/02/20,HYW,CONWAY,SC,US,SPECI,
2025/02/20,HYW,CONWAY,SC,US,UA,
2025/02/20,HYX,SAGINAW,MI,US,METAR,
2025/02/20,HYX,SAGINAW,MI,US,NOTAM,
2025/02/20,HYX,SAGINAW,MI,US,SA,
2025/02/20,HYX,SAGINAW,MI,US,SPECI,
2025/02/20,HYX,SAGINAW,MI,US,UA,
2025/02/20,HZD,HUNTINGDON,TN,US,METAR,
2025/02/20,HZE,HAZEN,ND,US,METAR,
2025/02/20,HZE,HAZEN,ND,US,SPECI,
2025/02/20,HZL,HAZLETON,PA,US,SA,
2025/02/20,HZL,HAZLETON,PA,US,UA,
2025/02/20,HZR,NEW ROADS,LA,US,METAR,
2025/02/20,HZR,NEW ROADS,LA,US,NOTAM,
2025/02/20,HZR,NEW ROADS,LA,US,SPECI,
2025/02/20,HZR,NEW ROADS,LA,US,UA,
2025/02/20,HZX,MC GREGOR,MN,US,METAR,
2025/02/20,HZX,MC GREGOR,MN,US,SPECI,
2025/02/20,HZY,ASHTABULA,OH,US,NOTAM,
2025/02/20,HZY,ASHTABULA,OH,US,SA,
2025/02/20,HZY,ASHTABULA,OH,US,UA,
2025/02/20,HZZ,HAYES RIVER,AK,US,NOTAM,
2025/02/20,HZZ,HAYES RIVER,AK,US,SA,
2025/02/20,HZZ,HAYES RIVER,AK,US,UA,
2025/02/20,I16,PINEVILLE,WV,US,METAR,
2025/02/20,I16,PINEVILLE,WV,US,NOTAM,
2025/02/20,I16,PINEVILLE,WV,US,SPECI,
2025/02/20,I16,PINEVILLE,WV,US,UA,
2025/02/20,I23,WASHINGTON COURT HOUSE,OH,US,METAR,
2025/02/20,I23,WASHINGTON COURT HOUSE,OH,US,NOTAM,
2025/02/20,I23,WASHINGTON COURT HOUSE,OH,US,SPECI,
2025/02/20,I23,WASHINGTON COURT HOUSE,OH,US,UA,
2025/02/20,I35,HARLAN,KY,US,METAR,
2025/02/20,I35,HARLAN,KY,US,SPECI,
2025/02/20,I63,MOUNT STERLING,IL,US,METAR,
2025/02/20,I63,MOUNT STERLING,IL,US,NOTAM,
2025/02/20,I67,HARRISON,OH,US,METAR,
2025/02/20,I67,HARRISON,OH,US,SPECI,
2025/02/20,I68,LEBANON,OH,US,METAR,
2025/02/20,I68,LEBANON,OH,US,NOTAM,
2025/02/20,I68,LEBANON,OH,US,SA,
2025/02/20,I68,LEBANON,OH,US,SPECI,
2025/02/20,I68,LEBANON,OH,US,UA,
2025/02/20,I69,BATAVIA,OH,US,METAR,
2025/02/20,I69,BATAVIA,OH,US,NOTAM,
2025/02/20,I74,URBANA,OH,US,METAR,
2025/02/20,I74,URBANA,OH,US,NOTAM,
2025/02/20,I74,URBANA,OH,US,TAF,
2025/02/20,I75,OSCEOLA,IA,US,NOTAM,
2025/02/20,I75,OSCEOLA,IA,US,SA,
2025/02/20,I75,OSCEOLA,IA,US,UA,
2025/02/20,I93,HARDINSBURG,KY,US,METAR,
2025/02/20,I93,HARDINSBURG,KY,US,NOTAM,
2025/02/20,I93,HARDINSBURG,KY,US,SPECI,
2025/02/20,I95,KENTON,OH,US,METAR,
2025/02/20,I95,KENTON,OH,US,SPECI,
2025/02/20,IAB,WICHITA,KS,US,FT,
2025/02/20,IAB,WICHITA,KS,US,NOTAM,
2025/02/20,IAB,WICHITA,KS,US,SA,
2025/02/20,IAB,WICHITA,KS,US,UA,
2025/02/20,IAD,WASHINGTON,DC,US,FT,
2025/02/20,IAD,WASHINGTON,DC,US,METAR,
2025/02/20,IAD,WASHINGTON,DC,US,NOTAM,
2025/02/20,IAD,WASHINGTON,DC,US,SA,
2025/02/20,IAD,WASHINGTON,DC,US,SPECI,
2025/02/20,IAD,WASHINGTON,DC,US,UA,
2025/02/20,IAG,NIAGARA FALLS,NY,US,FT,
2025/02/20,IAG,NIAGARA FALLS,NY,US,NOTAM,
2025/02/20,IAG,NIAGARA FALLS,NY,US,SA,
2025/02/20,IAG,NIAGARA FALLS,NY,US,UA,
2025/02/20,IAH,HOUSTON,TX,US,FT,
2025/02/20,IAH,HOUSTON,TX,US,NOTAM,
2025/02/20,IAH,HOUSTON,TX,US,SA,
2025/02/20,IAH,HOUSTON,TX,US,UA,
2025/02/20,IAN,KIANA,AK,US,METAR,
2025/02/20,IAN,KIANA,AK,US,NOTAM,
2025/02/20,IAN,KIANA,AK,US,SA,
2025/02/20,IAN,KIANA,AK,US,SPECI,
2025/02/20,IAN,KIANA,AK,US,UA,
2025/02/20,IBM,KIMBALL,NE,US,METAR,
2025/02/20,IBM,KIMBALL,NE,US,NOTAM,
2025/02/20,IBM,KIMBALL,NE,US,SPECI,
2025/02/20,IBM,KIMBALL,NE,US,UA,
2025/02/20,IBN,NABESNA,AK,US,SA,
2025/02/20,IBN,NABESNA,AK,US,UA,
2025/02/20,ICL,CLARINDA,IA,US,NOTAM,
2025/02/20,ICL,CLARINDA,IA,US,SA,
2025/02/20,ICL,CLARINDA,IA,US,UA,
2025/02/20,ICR,WINNER,SD,US,NOTAM,
2025/02/20,ICR,WINNER,SD,US,SA,
2025/02/20,ICR,WINNER,SD,US,UA,
2025/02/20,ICT,WICHITA,KS,US,FD,
2025/02/20,ICT,WICHITA,KS,US,FT,
2025/02/20,ICT,WICHITA,KS,US,NOTAM,
2025/02/20,ICT,WICHITA,KS,US,SA,
2025/02/20,ICT,WICHITA,KS,US,UA,
2025/02/20,IDA,IDAHO FALLS,ID,US,FT,
2025/02/20,IDA,IDAHO FALLS,ID,US,NOTAM,
2025/02/20,IDA,IDAHO FALLS,ID,US,SA,
2025/02/20,IDA,IDAHO FALLS,ID,US,UA,
2025/02/20,IDI,INDIANA,PA,US,NOTAM,
2025/02/20,IDI,INDIANA,PA,US,SA,
2025/02/20,IDI,INDIANA,PA,US,UA,
2025/02/20,IDP,INDEPENDENCE,KS,US,METAR,
2025/02/20,IDP,INDEPENDENCE,KS,US,SPECI,
2025/02/20,IEC,CHULITNA,AK,US,SA,
2025/02/20,IEC,CHULITNA,AK,US,UA,
2025/02/20,IEM,WHITTIER,AK,US,NOTAM,
2025/02/20,IEM,WHITTIER,AK,US,SA,
2025/02/20,IEM,WHITTIER,AK,US,UA,
2025/02/20,IEN,PINE RIDGE,SD,US,NOTAM,
2025/02/20,IEN,PINE RIDGE,SD,US,SA,
2025/02/20,IEN,PINE RIDGE,SD,US,UA,
2025/02/20,IER,NATCHITOCHES,LA,US,NOTAM,
2025/02/20,IER,NATCHITOCHES,LA,US,SA,
2025/02/20,IER,NATCHITOCHES,LA,US,UA,
2025/02/20,IFA,IOWA FALLS,IA,US,METAR,
2025/02/20,IFA,IOWA FALLS,IA,US,NOTAM,
2025/02/20,IFA,IOWA FALLS,IA,US,SPECI,
2025/02/20,IFA,IOWA FALLS,IA,US,UA,
2025/02/20,IFP,BULLHEAD CITY,AZ,US,METAR,
2025/02/20,IFP,BULLHEAD CITY,AZ,US,NOTAM,
2025/02/20,IFP,BULLHEAD CITY,AZ,US,SA,
2025/02/20,IFP,BULLHEAD CITY,AZ,US,SPECI,
2025/02/20,IFP,BULLHEAD CITY,AZ,US,UA,
2025/02/20,IGG,IGIUGIG,AK,US,NOTAM,
2025/02/20,IGG,IGIUGIG,AK,US,SA,
2025/02/20,IGG,IGIUGIG,AK,US,UA,
2025/02/20,IGM,KINGMAN,AZ,US,NOTAM,
2025/02/20,IGM,KINGMAN,AZ,US,SA,
2025/02/20,IGM,KINGMAN,AZ,US,UA,
2025/02/20,IGQ,CHICAGO,IL,US,METAR,
2025/02/20,IGQ,CHICAGO,IL,US,NOTAM,
2025/02/20,IGQ,CHICAGO,IL,US,SPECI,
2025/02/20,IGQ,CHICAGO,IL,US,UA,
2025/02/20,IGT,NIGHTMUTE,AK,US,NOTAM,
2025/02/20,IGT,NIGHTMUTE,AK,US,UA,
2025/02/20,IIB,INDEPENDENCE,IA,US,METAR,
2025/02/20,IIB,INDEPENDENCE,IA,US,NOTAM,
2025/02/20,IIB,INDEPENDENCE,IA,US,SPECI,
2025/02/20,IIB,INDEPENDENCE,IA,US,UA,
2025/02/20,IIK,KIPNUK,AK,US,NOTAM,
2025/02/20,IIK,KIPNUK,AK,US,SA,
2025/02/20,IIK,KIPNUK,AK,US,UA,
2025/02/20,IIY,WASHINGTON,GA,US,METAR,
2025/02/20,IIY,WASHINGTON,GA,US,NOTAM,
2025/02/20,IIY,WASHINGTON,GA,US,SPECI,
2025/02/20,IIY,WASHINGTON,GA,US,UA,
2025/02/20,IJD,WILLIMANTIC,CT,US,NOTAM,
2025/02/20,IJD,WILLIMANTIC,CT,US,SA,
2025/02/20,IJD,WILLIMANTIC,CT,US,UA,
2025/02/20,IJX,JACKSONVILLE,IL,US,METAR,
2025/02/20,IJX,JACKSONVILLE,IL,US,NOTAM,
2025/02/20,IJX,JACKSONVILLE,IL,US,SPECI,
2025/02/20,IJX,JACKSONVILLE,IL,US,UA,
2025/02/20,IKG,KINGSVILLE,TX,US,METAR,
2025/02/20,IKG,KINGSVILLE,TX,US,NOTAM,
2025/02/20,IKG,KINGSVILLE,TX,US,UA,
2025/02/20,IKK,KANKAKEE,IL,US,METAR,
2025/02/20,IKK,KANKAKEE,IL,US,NOTAM,
2025/02/20,IKK,KANKAKEE,IL,US,SPECI,
2025/02/20,IKK,KANKAKEE,IL,US,UA,
2025/02/20,IKO,NIKOLSKI,AK,US,FD,
2025/02/20,IKO,NIKOLSKI,AK,US,NOTAM,
2025/02/20,IKT,MISSISSIPPI CANYON 474,MS,US,METAR,
2025/02/20,IKV,ANKENY,IA,US,NOTAM,
2025/02/20,IKV,ANKENY,IA,US,SA,
2025/02/20,IKV,ANKENY,IA,US,UA,
2025/02/20,IKW,MIDLAND,MI,US,METAR,
2025/02/20,IKW,MIDLAND,MI,US,NOTAM,
2025/02/20,IKW,MIDLAND,MI,US,SPECI,
2025/02/20,IKW,MIDLAND,MI,US,UA,
2025/02/20,ILE,KILLEEN,TX,US,FT,
2025/02/20,ILE,KILLEEN,TX,US,NOTAM,
2025/02/20,ILE,KILLEEN,TX,US,SA,
2025/02/20,ILE,KILLEEN,TX,US,UA,
2025/02/20,ILG,WILMINGTON,DE,US,FT,
2025/02/20,ILG,WILMINGTON,DE,US,NOTAM,
2025/02/20,ILG,WILMINGTON,DE,US,SA,
2025/02/20,ILG,WILMINGTON,DE,US,UA,
2025/02/20,ILI,ILIAMNA,AK,US,FT,
2025/02/20,ILI,ILIAMNA,AK,US,NOTAM,
2025/02/20,ILI,ILIAMNA,AK,US,SA,
2025/02/20,ILI,ILIAMNA,AK,US,UA,
2025/02/20,ILM,WILMINGTON,NC,US,FD,
2025/02/20,ILM,WILMINGTON,NC,US,FT,
2025/02/20,ILM,WILMINGTON,NC,US,NOTAM,
2025/02/20,ILM,WILMINGTON,NC,US,SA,
2025/02/20,ILM,WILMINGTON,NC,US,UA,
2025/02/20,ILN,WILMINGTON,OH,US,FT,
2025/02/20,ILN,WILMINGTON,OH,US,METAR,
2025/02/20,ILN,WILMINGTON,OH,US,NOTAM,
2025/02/20,ILN,WILMINGTON,OH,US,SA,
2025/02/20,ILN,WILMINGTON,OH,US,SPECI,
2025/02/20,ILN,WILMINGTON,OH,US,UA,
2025/02/20,IMB,KIMBERLY,OR,US,FD,
2025/02/20,IML,IMPERIAL,NE,US,METAR,
2025/02/20,IML,IMPERIAL,NE,US,NOTAM,
2025/02/20,IML,IMPERIAL,NE,US,SA,
2025/02/20,IML,IMPERIAL,NE,US,SPECI,
2025/02/20,IML,IMPERIAL,NE,US,UA,
2025/02/20,IMM,IMMOKALEE,FL,US,METAR,
2025/02/20,IMM,IMMOKALEE,FL,US,NOTAM,
2025/02/20,IMM,IMMOKALEE,FL,US,SPECI,
2025/02/20,IMM,IMMOKALEE,FL,US,UA,
2025/02/20,IMS,MADISON,IN,US,NOTAM,
2025/02/20,IMS,MADISON,IN,US,SA,
2025/02/20,IMS,MADISON,IN,US,UA,
2025/02/20,IMT,IRON MOUNTAIN KINGSFORD,MI,US,METAR,
2025/02/20,IMT,IRON MOUNTAIN KINGSFORD,MI,US,NOTAM,
2025/02/20,IMT,IRON MOUNTAIN KINGSFORD,MI,US,SA,
2025/02/20,IMT,IRON MOUNTAIN KINGSFORD,MI,US,SPECI,
2025/02/20,IMT,IRON MOUNTAIN KINGSFORD,MI,US,UA,
2025/02/20,IND,INDIANAPOLIS,IN,US,FD,
2025/02/20,IND,INDIANAPOLIS,IN,US,FT,
2025/02/20,IND,INDIANAPOLIS,IN,US,NOTAM,
2025/02/20,IND,INDIANAPOLIS,IN,US,SA,
2025/02/20,IND,INDIANAPOLIS,IN,US,UA,
2025/02/20,INF,INVERNESS,FL,US,METAR,
2025/02/20,INJ,HILLSBORO,TX,US,METAR,
2025/02/20,INJ,HILLSBORO,TX,US,NOTAM,
2025/02/20,INJ,HILLSBORO,TX,US,SPECI,
2025/02/20,INJ,HILLSBORO,TX,US,UA,
