EFF_DATE,HP_NAME,HP_NO,STATE_CODE,COUNTRY_CODE,CHARTING_TYPE_DESC
2025/03/20,MITAH WP*NY*K6,1,NY,US,IAP
2025/03/20,MITBEE VORTAC*OK,1,OK,US,IAP
2025/03/20,MITBY WP*MO*K3,1,MO,US,IAP
2025/03/20,MITCH WP*MD*K6,1,MD,US,STAR
2025/03/20,MITCHELL VOR/DME*SD,1,SD,US,IAP
2025/03/20,MITCHELL VOR/DME*SD,2,SD,US,IAP
2025/03/20,MITIH WP*AK*PA,1,AK,US,IAP
2025/03/20,MITRA INT*TX*K4,1,TX,US,IAP
2025/03/20,MITUE INT*OR*K1,2,OR,US,IAP
2025/03/20,MITUE WP*OR*K1,1,OR,US,IAP
2025/03/20,MITZI WP*OK*K4,1,OK,US,IAP
2025/03/20,MITZY INT*NE*K3,1,NE,US,NOT REQUIRED
2025/03/20,MIVPE WP*MO*K3,1,MO,US,IAP
2025/03/20,MIVRE WP*TX*K4,1,TX,US,IAP
2025/03/20,MIXED INT*MI*K5,1,MI,US,IAP
2025/03/20,MIXEE WP*PR*TJ,1,PR,US,IAP
2025/03/20,MIXIN INT*IA*K3,1,IA,US,IAP
2025/03/20,MIXTU WP*CO*K2,1,CO,US,IAP
2025/03/20,MIXUE WP*NY*K6,1,NY,US,IAP
2025/03/20,MIXUP INT*OR*K1,1,OR,US,NOT REQUIRED
2025/03/20,MIXUP INT*OR*K1,2,OR,US,NOT REQUIRED
2025/03/20,MIXUP INT*OR*K1,3,OR,US,NOT REQUIRED
2025/03/20,MIXUP WP*OR*K1,4,OR,US,NOT REQUIRED
2025/03/20,MIYKU INT*IL*K5,1,IL,US,IAP
2025/03/20,MIZNR INT*WY*K1,1,WY,US,IAP
2025/03/20,MIZOU INT*MN*K3,1,MN,US,IAP
2025/03/20,MIZZA WP*OH*K5,1,OH,US,IAP
2025/03/20,MJUDD WP*IL*K5,1,IL,US,IAP
2025/03/20,MKAYE INT*TX*K4,1,TX,US,NOT REQUIRED
2025/03/20,MKAYE WP*TX*K4,2,TX,US,IAP
2025/03/20,MKAYE WP*TX*K4,3,TX,US,IAP
2025/03/20,MKITA WP*IN*K5,1,IN,US,STAR
2025/03/20,MKLUK WP*AK*PA,1,AK,US,IAP
2025/03/20,MKREL WP*CA*K2,1,CA,US,SPECIAL IAP
2025/03/20,MLBEC WP*CA*K2,1,CA,US,STAR
2025/03/20,MLOTT WP*MO*K3,1,MO,US,STAR
2025/03/20,MLVEN WP*TX*K4,1,TX,US,SPECIAL IAP
2025/03/20,MMARK WP*WI*K5,1,WI,US,SPECIAL IAP
2025/03/20,MMARS WP*TN*K7,1,TN,US,IAP
2025/03/20,MMAXX WP*TX*K4,1,TX,US,STAR
2025/03/20,MMEGG WP*IL*K5,1,IL,US,STAR
2025/03/20,MMELL WP*AK*PA,1,AK,US,SPECIAL IAP
2025/03/20,MMIKE WP*LA*K4,1,LA,US,IAP
2025/03/20,MMOLY WP*MN*K3,1,MN,US,IAP
2025/03/20,MNARK WP*CO*K2,1,CO,US,STAR
2025/03/20,MNFRD INT*TN*K7,1,TN,US,IAP
2025/03/20,MNLYT WP*CA*K2,1,CA,US,STAR
2025/03/20,MOAB VOR/DME*UT,1,UT,US,IAP
2025/03/20,MOAB VOR/DME*UT,1,UT,US,SID
2025/03/20,MOAKS WP*OH*K5,1,OH,US,IAP
2025/03/20,MOANS INT*FL*K7,1,FL,US,STAR
2025/03/20,MOANS WP*FL*K7,2,FL,US,STAR
2025/03/20,MOAPA INT*NV*K2,1,NV,US,IAP
2025/03/20,MOAPA INT*NV*K2,1,NV,US,MILITARY IAP
2025/03/20,MOATS INT*NC*K7,1,NC,US,NOT REQUIRED
2025/03/20,MOBOH INT*NV*K2,1,NV,US,IAP
2025/03/20,MOCCA LOM*TN,1,TN,US,IAP
2025/03/20,MODEL WP*VA*K6,1,VA,US,IAP
2025/03/20,MODENA VORTAC*PA,1,PA,US,IAP
2025/03/20,MODENA VORTAC*PA,2,PA,US,IAP
2025/03/20,MODESTO VOR/DME*CA,1,CA,US,IAP
2025/03/20,MODESTO VOR/DME*CA,2,CA,US,STAR
2025/03/20,MODESTO VOR/DME*CA,3,CA,US,IAP
2025/03/20,MODIN WP*FL*K7,1,FL,US,IAP
2025/03/20,MODLE WP*MA*K6,1,MA,US,SPECIAL IAP
2025/03/20,MODPY WP*NE*K3,1,NE,US,IAP
2025/03/20,MOEJO WP*MD*K6,1,MD,US,STAR
2025/03/20,MOFEB WP*AL*K7,1,AL,US,IAP
2025/03/20,MOFFETT TACAN*CA,1,CA,US,NOT REQUIRED
2025/03/20,MOFTA WP*FL*K7,1,FL,US,SPECIAL IAP
2025/03/20,MOGAE WP*OA*K,1,OA,US,STAR
2025/03/20,MOGAN WP*LA*K4,1,LA,US,IAP
2025/03/20,MOGFO WP*AK*PA,1,AK,US,IAP
2025/03/20,MOHON WP*GA*K7,1,GA,US,IAP
2025/03/20,MOHWK INT*OR*K1,1,OR,US,NOT REQUIRED
2025/03/20,MOINT INT*UT*K2,1,UT,US,IAP
2025/03/20,MOINT INT*UT*K2,3,UT,US,IAP
2025/03/20,MOINT WP*UT*K2,2,UT,US,IAP
2025/03/20,MOINT WP*UT*K2,2,UT,US,STAR
2025/03/20,MOJOS WP*LA*K4,1,LA,US,IAP
2025/03/20,MOKIY WP*OR*K1,1,OR,US,IAP
2025/03/20,MOLDY WP*ND*K3,1,ND,US,IAP
2025/03/20,MOLES INT*TX*K4,1,TX,US,IAP
2025/03/20,MOLIE WP*FL*K7,1,FL,US,STAR
2025/03/20,MOLINE VORTAC*IL,1,IL,US,IAP
2025/03/20,MOLINE VORTAC*IL,2,IL,US,IAP
2025/03/20,MOLINE VORTAC*IL,3,IL,US,IAP
2025/03/20,MOLKE INT*TX*K4,1,TX,US,MILITARY IAP
2025/03/20,MOLKE INT*TX*K4,3,TX,US,MILITARY IAP
2025/03/20,MOLKE WP*TX*K4,2,TX,US,MILITARY IAP
2025/03/20,MOLLY INT*NM*K2,1,NM,US,IAP
2025/03/20,MOLLY INT*NM*K2,2,NM,US,IAP
2025/03/20,MOLLY WP*NM*K2,3,NM,US,IAP
2025/03/20,MOLLY WP*NM*K2,3,NM,US,SPECIAL IAP
2025/03/20,MOLOKAI VORTAC*HI,1,HI,US,ENROUTE LOW
2025/03/20,MOLOKAI VORTAC*HI,1,HI,US,SID
2025/03/20,MOLOKAI VORTAC*HI,2,HI,US,SID
2025/03/20,MOLOW WP*MN*K3,1,MN,US,IAP
2025/03/20,MOLOW WP*MN*K3,2,MN,US,IAP
2025/03/20,MOLTN WP*CO*K2,1,CO,US,STAR
2025/03/20,MOLTT INT*CA*K2,1,CA,US,NOT REQUIRED
2025/03/20,MOMAR INT*CA*K2,1,CA,US,NOT REQUIRED
2025/03/20,MOMDE WP*CT*K6,1,CT,US,IAP
2025/03/20,MOMEY WP*GA*K7,1,GA,US,IAP
2025/03/20,MOMMO WP*TX*K4,1,TX,US,IAP
2025/03/20,MOMOM WP*OA*K,1,OA,US,STAR
2025/03/20,MOMTE INT*AR*K4,1,AR,US,IAP
2025/03/20,MOMUE WP*CA*K2,1,CA,US,IAP
2025/03/20,MONAH INT*WI*K5,1,WI,US,IAP
2025/03/20,MONAT WP*VA*K6,1,VA,US,IAP
2025/03/20,MONCK INT*NY*K6,1,NY,US,IAP
2025/03/20,MONCK WP*NY*K6,2,NY,US,IAP
2025/03/20,MONDI WP*NY*K6,1,NY,US,IAP
2025/03/20,MONEL INT*GA*K7,1,GA,US,IAP
2025/03/20,MONER INT*NC*K7,1,NC,US,NOT REQUIRED
2025/03/20,MONES WP*GA*K7,1,GA,US,SPECIAL IAP
2025/03/20,MONGE WP*CA*K2,1,CA,US,IAP
2025/03/20,MONGO INT*NM*K2,1,NM,US,MILITARY IAP
2025/03/20,MONIA INT*GA*K7,1,GA,US,IAP
2025/03/20,MONJO INT*FL*K7,1,FL,US,MILITARY IAP
2025/03/20,MONKE INT*MN*K3,1,MN,US,IAP
2025/03/20,MONKI INT*NM*K2,1,NM,US,IAP
2025/03/20,MONON WP*IN*K5,1,IN,US,IAP
2025/03/20,MONROE VORTAC*LA,1,LA,US,IAP
2025/03/20,MONROE VORTAC*LA,2,LA,US,IAP
2025/03/20,MONROEVILLE VORTAC*AL,1,AL,US,IAP
2025/03/20,MONTAGUE NDB*CA,1,CA,US,IAP
2025/03/20,MONTAGUE NDB*CA,2,CA,US,IAP
2025/03/20,MONTEBELLO VOR/DME*VA,1,VA,US,IAP
2025/03/20,MONTEBELLO VOR/DME*VA,2,VA,US,IAP
2025/03/20,MONTEBELLO VOR/DME*VA,3,VA,US,IAP
2025/03/20,MONTGOMERY VORTAC*AL,1,AL,US,IAP
2025/03/20,MONTGOMERY VORTAC*AL,2,AL,US,IAP
2025/03/20,MONTPELIER VOR/DME*VT,1,VT,US,IAP
2025/03/20,MONTPELIER VOR/DME*VT,2,VT,US,IAP
2025/03/20,MONTPELIER VOR/DME*VT,3,VT,US,IAP
2025/03/20,MONTR WP*OH*K5,1,OH,US,IAP
2025/03/20,MONTROSE VOR/DME*CO,1,CO,US,ENROUTE LOW
2025/03/20,MONTROSE VOR/DME*CO,1,CO,US,SID
2025/03/20,MOOCH WP*MO*K3,1,MO,US,STAR
2025/03/20,MOODS INT*IL*K5,1,IL,US,IAP
2025/03/20,MOODS INT*IL*K5,2,IL,US,IAP
2025/03/20,MOOMO WP*IN*K5,1,IN,US,IAP
2025/03/20,MOONZ WP*WA*K1,1,WA,US,SPECIAL IAP
2025/03/20,MOOOV WP*VA*K6,1,VA,US,IAP
2025/03/20,MOORS WP*IL*K5,1,IL,US,SPECIAL IAP
2025/03/20,MOOSE INT*OK*K4,1,OK,US,STAR
2025/03/20,MOOSE WP*OK*K4,2,OK,US,STAR
2025/03/20,MOPIO INT*OR*K1,1,OR,US,NOT REQUIRED
2025/03/20,MOPKE WP*MS*K7,1,MS,US,IAP
2025/03/20,MOPOE WP*IL*K5,1,IL,US,STAR
2025/03/20,MOPPP WP*TX*K4,1,TX,US,STAR
2025/03/20,MOPUE WP*SD*K3,1,SD,US,IAP
2025/03/20,MORDR WP*AL*K7,1,AL,US,STAR
2025/03/20,MORGA INT*FL*K7,1,FL,US,IAP
2025/03/20,MORGA INT*FL*K7,1,FL,US,SPECIAL IAP
2025/03/20,MORGA INT*FL*K7,3,FL,US,IAP
2025/03/20,MORGA WP*FL*K7,2,FL,US,IAP
2025/03/20,MORGANTOWN VOR/DME*WV,1,WV,US,ENROUTE HIGH
2025/03/20,MORGANTOWN VOR/DME*WV,1,WV,US,STAR
2025/03/20,MORGANTOWN VOR/DME*WV,2,WV,US,IAP
2025/03/20,MORGANTOWN VOR/DME*WV,3,WV,US,STAR
2025/03/20,MORGANTOWN VOR/DME*WV,4,WV,US,IAP
2025/03/20,MORGN INT*FL*K7,1,FL,US,NOT REQUIRED
2025/03/20,MORIE WP*NY*K6,1,NY,US,SPECIAL IAP
2025/03/20,MORKE INT*HI*PH,1,HI,US,IAP
2025/03/20,MORKN INT*WI*K5,1,WI,US,MILITARY IAP
2025/03/20,MORLA WP*CA*K2,1,CA,US,IAP
2025/03/20,MORMON MESA VORTAC*NV,1,NV,US,NOT REQUIRED
2025/03/20,MORMON MESA VORTAC*NV,2,NV,US,NOT REQUIRED
2025/03/20,MORMON MESA VORTAC*NV,3,NV,US,SID
2025/03/20,MORNS WP*NJ*K6,1,NJ,US,IAP
2025/03/20,MORRE WP*SD*K3,1,SD,US,IAP
2025/03/20,MORRI INT*CA*K2,1,CA,US,MILITARY IAP
2025/03/20,MORRI INT*CA*K2,2,CA,US,MILITARY IAP
2025/03/20,MORRI INT*CA*K2,3,CA,US,MILITARY IAP
2025/03/20,MORRIS VOR/DME*MN,1,MN,US,IAP
2025/03/20,MORRIS VOR/DME*MN,2,MN,US,IAP
2025/03/20,MORRK WP*ME*K6,1,ME,US,SPECIAL IAP
2025/03/20,MORRO BAY VORTAC*CA,1,CA,US,IAP
2025/03/20,MORRO BAY VORTAC*CA,1,CA,US,SID
2025/03/20,MORRO BAY VORTAC*CA,2,CA,US,IAP
2025/03/20,MORRO BAY VORTAC*CA,3,CA,US,IAP
2025/03/20,MORSE WP*IA*K3,1,IA,US,IAP
2025/03/20,MORTO INT*PA*K6,1,PA,US,NOT REQUIRED
2025/03/20,MOSEE WP*SC*K7,1,SC,US,IAP
2025/03/20,MOSES LAKE VOR/DME*WA,1,WA,US,NOT REQUIRED
2025/03/20,MOSEW WP*OH*K5,1,OH,US,IAP
2025/03/20,MOSIC INT*WV*K6,1,WV,US,NOT REQUIRED
2025/03/20,MOSKO INT*PA*K6,1,PA,US,IAP
2025/03/20,MOSQI WP*OH*K5,1,OH,US,IAP
2025/03/20,MOSSE WP*NJ*K6,1,NJ,US,IAP
2025/03/20,MOSSY NDB*LA,1,LA,US,IAP
2025/03/20,MOSSY NDB*LA,2,LA,US,IAP
2025/03/20,MOTER WP*CA*K2,1,CA,US,IAP
2025/03/20,MOTRE INT*MD*K6,1,MD,US,MILITARY IAP
2025/03/20,MOTRS INT*AK*PA,1,AK,US,IAP
2025/03/20,MOUGH WP*OA*K,1,OA,US,ENROUTE HIGH
2025/03/20,MOUNT MOFFETT NDB/DME*AK,1,AK,US,SID
2025/03/20,MOUNT MOFFETT NDB/DME*AK,2,AK,US,IAP
2025/03/20,MOUNT MOFFETT NDB/DME*AK,3,AK,US,IAP
2025/03/20,MOUNT PLEASANT VOR/DME*MI,1,MI,US,IAP
2025/03/20,MOUTH INT*IN*K5,1,IN,US,IAP
2025/03/20,MOVER INT*CA*K2,1,CA,US,NOT REQUIRED
2025/03/20,MOVFA INT*NJ*K6,1,NJ,US,IAP
2025/03/20,MOVIL WP*AL*K7,1,AL,US,IAP
2025/03/20,MOXEE INT*OR*K1,1,OR,US,STAR
2025/03/20,MOXEE WP*OR*K1,2,OR,US,STAR
2025/03/20,MOXIW WP*IA*K3,1,IA,US,IAP
2025/03/20,MOXMI WP*MO*K3,1,MO,US,IAP
2025/03/20,MOYEE WP*GA*K7,1,GA,US,NOT REQUIRED
2025/03/20,MOYER INT*ME*K6,1,ME,US,IAP
2025/03/20,MOYPE WP*OK*K4,1,OK,US,IAP
2025/03/20,MOZIE WP*OH*K5,1,OH,US,SPECIAL IAP
2025/03/20,MPORT WP*TX*K4,1,TX,US,STAR
2025/03/20,MRCEL INT*TN*K7,1,TN,US,STAR
2025/03/20,MRCEL WP*TN*K7,2,TN,US,STAR
2025/03/20,MREEE WP*NY*K6,1,NY,US,IAP
2025/03/20,MRENA WP*UT*K2,1,UT,US,SPECIAL IAP
2025/03/20,MREON INT*AR*K4,1,AR,US,IAP
2025/03/20,MRGGO WP*CA*K2,1,CA,US,IAP
2025/03/20,MRGGO WP*CA*K2,2,CA,US,IAP
2025/03/20,MRKUS INT*CO*K2,1,CO,US,MILITARY IAP
2025/03/20,MRKWL WP*IL*K5,1,IL,US,IAP
2025/03/20,MRSHA WP*MO*K3,1,MO,US,IAP
2025/03/20,MRTHA INT*OK*K4,1,OK,US,MILITARY IAP
2025/03/20,MRTHA INT*OK*K4,2,OK,US,MILITARY IAP
2025/03/20,MRTHA WP*OK*K4,3,OK,US,MILITARY IAP
2025/03/20,MRTHA WP*OK*K4,4,OK,US,MILITARY IAP
2025/03/20,MRVEL WP*CA*K2,1,CA,US,STAR
2025/03/20,MSTIC WP*ME*K6,1,ME,US,SPECIAL IAP
2025/03/20,MSTNG INT*ID*K1,1,ID,US,MILITARY IAP
2025/03/20,MSTSH WP*WY*K1,1,WY,US,STAR
2025/03/20,MT MACAJNA NDB*HI,1,GU,US,NOT REQUIRED
2025/03/20,MTBLU WP*ME*K6,1,ME,US,SPECIAL IAP
2025/03/20,MTPEN WP*PA*K6,1,PA,US,IAP
2025/03/20,MUCEE WP*SC*K7,1,SC,US,IAP
2025/03/20,MUCRO WP*FL*K7,1,FL,US,IAP
2025/03/20,MUDDA INT*MS*K7,1,MS,US,IAP
2025/03/20,MUDDD WP*OR*K1,1,OR,US,IAP
2025/03/20,MUDDY INT*SD*K3,1,SD,US,IAP
2025/03/20,MUDDY MOUNTAIN VOR/DME*WY,1,WY,US,IAP
2025/03/20,MUDDY MOUNTAIN VOR/DME*WY,2,WY,US,IAP
2025/03/20,MUDDY MOUNTAIN VOR/DME*WY,3,WY,US,STAR
2025/03/20,MUDKE WP*NC*K7,1,NC,US,SPECIAL IAP
2025/03/20,MUDLE WP*WA*K1,1,WA,US,IAP
2025/03/20,MUDLE WP*WA*K1,1,WA,US,SPECIAL IAP
2025/03/20,MUDNE WP*PA*K6,1,PA,US,IAP
2025/03/20,MUDRE INT*PA*K6,1,PA,US,IAP
2025/03/20,MUDRE INT*PA*K6,2,PA,US,IAP
2025/03/20,MUFIE WP*NJ*K6,1,NJ,US,IAP
2025/03/20,MUFIN LOM*TX,1,TX,US,IAP
2025/03/20,MUFIT INT*NV*K2,1,NV,US,MILITARY IAP
2025/03/20,MUFIT INT*NV*K2,2,NV,US,MILITARY IAP
2025/03/20,MUFIT INT*NV*K2,3,NV,US,MILITARY IAP
2025/03/20,MUFNN WP*TX*K4,1,TX,US,STAR
2025/03/20,MUFTI INT*WV*K6,1,WV,US,IAP
2025/03/20,MUFTI WP*WV*K6,2,WV,US,IAP
2025/03/20,MUGGY INT*NH*K6,2,NH,US,IAP
2025/03/20,MUGGY WP*NH*K6,1,NH,US,IAP
2025/03/20,MUGIN INT*AZ*K2,1,AZ,US,IAP
2025/03/20,MUGSE INT*SC*K7,1,SC,US,IAP
2025/03/20,MUGTE WP*IL*K5,1,IL,US,IAP
2025/03/20,MUGZY INT*NJ*K6,1,NJ,US,STAR
2025/03/20,MUHAP WP*WV*K6,1,WV,US,IAP
2025/03/20,MUHRU WP*PA*K6,1,PA,US,SPECIAL IAP
2025/03/20,MUJIK INT*NY*K6,1,NY,US,IAP
2025/03/20,MUJUD WP*AK*PA,1,AK,US,SID
2025/03/20,MUKLE WP*AK*PA,1,AK,US,SPECIAL IAP
2025/03/20,MUKRE WP*DE*K6,1,DE,US,MILITARY IAP
2025/03/20,MULAT INT*TX*K4,1,TX,US,NOT REQUIRED
2025/03/20,MULBY INT*AR*K4,1,AR,US,NOT REQUIRED
2025/03/20,MULEE WP*ND*K3,1,ND,US,IAP
2025/03/20,MULES INT*OR*K1,1,OR,US,IAP
2025/03/20,MULES INT*OR*K1,1,OR,US,MILITARY IAP
2025/03/20,MULES WP*OR*K1,2,OR,US,IAP
2025/03/20,MULES WP*OR*K1,3,OR,US,IAP
2025/03/20,MULEY INT*AZ*K2,1,AZ,US,MILITARY IAP
2025/03/20,MULIE INT*SD*K3,1,SD,US,IAP
2025/03/20,MULLAN PASS VOR/DME*ID,1,MT,US,NOT REQUIRED
2025/03/20,MULLT WP*OG*K,1,OG,US,STAR
2025/03/20,MULRR INT*MD*K6,1,MD,US,ENROUTE LOW
2025/03/20,MULXI WP*NY*K6,1,NY,US,IAP
2025/03/20,MULYN WP*OA*K,1,OA,US,STAR
2025/03/20,MUMBY WP*MI*K5,1,MI,US,IAP
2025/03/20,MUMDE WP*MS*K7,1,MS,US,IAP
2025/03/20,MUMEE WP*MT*K1,1,MT,US,IAP
2025/03/20,MUMMA WP*FL*K7,1,FL,US,MILITARY IAP
2025/03/20,MUMSY INT*WV*K6,1,WV,US,ENROUTE LOW
2025/03/20,MUMSY INT*WV*K6,1,WV,US,STAR
2025/03/20,MUMVE WP*NY*K6,1,NY,US,IAP
2025/03/20,MUMXU WP*OK*K4,1,OK,US,IAP
2025/03/20,MUNCIE VOR/DME*IN,1,IN,US,IAP
2025/03/20,MUNCIE VOR/DME*IN,2,IN,US,IAP
2025/03/20,MUNCN WP*MI*K5,1,MI,US,IAP
2025/03/20,MUNEE WP*AL*K7,1,AL,US,IAP
2025/03/20,MUNGY WP*NJ*K6,1,NJ,US,IAP
2025/03/20,MUNJO WP*TX*K4,1,TX,US,IAP
2025/03/20,MUNMU WP*WI*K5,1,WI,US,IAP
2025/03/20,MUNRO INT*OA*K,1,OA,US,NOT REQUIRED
2025/03/20,MUNRO WP*OA*K,2,OA,US,STAR
2025/03/20,MUNRO WP*OA*K,3,OA,US,STAR
2025/03/20,MUNZA WP*NY*K6,1,NY,US,IAP
2025/03/20,MURCO WP*MO*K3,1,MO,US,IAP
2025/03/20,MURDO INT*FL*K7,1,FL,US,IAP
2025/03/20,MURDO INT*FL*K7,3,FL,US,IAP
2025/03/20,MURDO WP*FL*K7,2,FL,US,IAP
2025/03/20,MUREX INT*CA*K2,1,CA,US,IAP
2025/03/20,MUREX INT*CA*K2,1,CA,US,MILITARY IAP
2025/03/20,MUREX WP*CA*K2,2,CA,US,IAP
2025/03/20,MURFE INT*CO*K2,1,CO,US,STAR
2025/03/20,MUROC INT*CA*K2,1,CA,US,NOT REQUIRED
2025/03/20,MUSHE INT*LA*K4,1,LA,US,IAP
2025/03/20,MUSHE WP*LA*K4,2,LA,US,IAP
2025/03/20,MUSKS INT*OK*K4,1,OK,US,NOT REQUIRED
2025/03/20,MUSLE WP*AR*K4,1,AR,US,IAP
2025/03/20,MUSRE WP*TX*K4,1,TX,US,IAP
2025/03/20,MUSSK WP*CA*K2,1,CA,US,IAP
2025/03/20,MUSTANG VORTAC*NV,1,NV,US,SID
2025/03/20,MUSTANG VORTAC*NV,2,NV,US,SID
2025/03/20,MUSTANG VORTAC*NV,3,NV,US,STAR
2025/03/20,MUSTY INT*MT*K1,1,MT,US,IAP
2025/03/20,MUSUE WP*AK*PA,1,AK,US,SPECIAL IAP
2025/03/20,MUTCY WP*SC*K7,1,SC,US,IAP
2025/03/20,MUTTS INT*OK*K4,1,OK,US,IAP
2025/03/20,MUVRE WP*NY*K6,1,NY,US,IAP
2025/03/20,MUWTY INT*FL*K7,2,FL,US,IAP
2025/03/20,MUWTY WP*FL*K7,1,FL,US,IAP
2025/03/20,MUYDO WP*NE*K3,1,NE,US,IAP
2025/03/20,MUZIK INT*CT*K6,1,CT,US,ENROUTE LOW
2025/03/20,MYANN INT*OH*K5,1,OH,US,MILITARY IAP
2025/03/20,MYJAW WP*CA*K2,1,CA,US,STAR
2025/03/20,MYJAW WP*CA*K2,2,CA,US,STAR
2025/03/20,MYKAL INT*MS*K7,1,MS,US,MILITARY IAP
2025/03/20,MYKAL INT*MS*K7,4,MS,US,MILITARY IAP
2025/03/20,MYKAL WP*MS*K7,2,MS,US,MILITARY IAP
2025/03/20,MYKAL WP*MS*K7,3,MS,US,MILITARY IAP
2025/03/20,MYLLO WP*TX*K4,1,TX,US,NOT REQUIRED
2025/03/20,MYNAS WP*WV*K6,1,WV,US,IAP
2025/03/20,MYRTS INT*TX*K4,1,TX,US,IAP
2025/03/20,MYSTIC VOR*KY,1,KY,US,IAP
2025/03/20,MYSTIC VOR*KY,2,KY,US,IAP
2025/03/20,MYSTIC VOR*KY,2,KY,US,MILITARY IAP
2025/03/20,MYSTY INT*CA*K2,1,CA,US,MILITARY IAP
2025/03/20,MYTON VOR/DME*UT,1,UT,US,IAP
2025/03/20,MYTON VOR/DME*UT,2,UT,US,IAP
2025/03/20,MYTON VOR/DME*UT,3,UT,US,STAR
2025/03/20,MYTON VOR/DME*UT,4,UT,US,SID
2025/03/20,MYTON VOR/DME*UT,5,UT,US,SPECIAL IAP
2025/03/20,MYYAA WP*NV*K2,1,NV,US,STAR
2025/03/20,NACIL WP*AR*K4,1,AR,US,IAP
2025/03/20,NACIV WP*LA*K4,1,LA,US,IAP
2025/03/20,NACIY INT*OR*K1,1,OR,US,IAP
2025/03/20,NADDI WP*IN*K5,1,IN,US,NOT REQUIRED
2025/03/20,NADDI WP*IN*K5,2,IN,US,MILITARY IAP
2025/03/20,NADIC WP*WY*K1,1,WY,US,IAP
2025/03/20,NADIN WP*CO*K2,1,CO,US,IAP
2025/03/20,NADNY WP*AK*PA,1,AK,US,IAP
2025/03/20,NADOS INT*TX*K4,2,TX,US,IAP
2025/03/20,NADOS NDB*TX,1,TX,US,IAP
2025/03/20,NADZU WP*SC*K7,1,SC,US,IAP
2025/03/20,NAGAI INT*HI*PH,1,HI,US,IAP
2025/03/20,NAGAI WP*HI*PH,2,HI,US,IAP
2025/03/20,NAGIE WP*FL*K7,1,FL,US,STAR
2025/03/20,NAGVE WP*CA*K2,1,CA,US,SPECIAL IAP
2025/03/20,NAHMU WP*TX*K4,1,TX,US,IAP
2025/03/20,NAILR NDB*VA,1,VA,US,IAP
2025/03/20,NAJIL WP*AK*PA,1,AK,US,IAP
2025/03/20,NAKED WP*AK*PA,1,AK,US,SID
2025/03/20,NAKED WP*AK*PA,1,AK,US,SPECIAL IAP
2025/03/20,NALCO WP*MN*K3,1,MN,US,IAP
2025/03/20,NALDE INT*NC*K7,1,NC,US,IAP
2025/03/20,NALDE WP*NC*K7,2,NC,US,IAP
2025/03/20,NALEE INT*MD*K6,1,MD,US,MILITARY IAP
2025/03/20,NALLS INT*CA*K2,1,CA,US,IAP
2025/03/20,NAMDE WP*CO*K2,1,CO,US,IAP
2025/03/20,NAMEZ WP*KS*K3,1,KS,US,IAP
2025/03/20,NAMGE WP*OH*K5,1,OH,US,IAP
2025/03/20,NAMIL WP*TX*K4,1,TX,US,IAP
2025/03/20,NANEE WP*IL*K5,1,IL,US,STAR
2025/03/20,NANNI WP*OH*K5,1,OH,US,IAP
2025/03/20,NANOH WP*ND*K3,1,ND,US,IAP
2025/03/20,NANTUCKET VOR/DME*MA,1,MA,US,IAP
2025/03/20,NANWK WP*AK*PA,1,AK,US,IAP
2025/03/20,NAPIC WP*AR*K4,1,AR,US,IAP
2025/03/20,NAPOLEON VORTAC*MO,1,MO,US,IAP
2025/03/20,NAPOLEON VORTAC*MO,2,MO,US,IAP
2025/03/20,NAPOLEON VORTAC*MO,3,MO,US,IAP
2025/03/20,NAPOLEON VORTAC*MO,4,MO,US,IAP
2025/03/20,NAPOLEON VORTAC*MO,5,MO,US,IAP
2025/03/20,NAPOLEON VORTAC*MO,6,MO,US,IAP
2025/03/20,NAPOLEON VORTAC*MO,7,MO,US,IAP
2025/03/20,NAPOLEON VORTAC*MO,8,MO,US,STAR
2025/03/20,NAPTE WP*TX*K4,1,TX,US,IAP
2025/03/20,NAPTO WP*AK*PA,1,AK,US,MILITARY IAP
2025/03/20,NAPYI WP*CA*K2,1,CA,US,IAP
2025/03/20,NARAH INT*OK*K4,1,OK,US,IAP
2025/03/20,NARKS INT*GU*PG,1,GU,US,IAP
2025/03/20,NARNO WP*CO*K2,1,CO,US,STAR
2025/03/20,NASHH WP*NC*K7,1,NC,US,SPECIAL IAP
2025/03/20,NASHVILLE VORTAC*TN,1,TN,US,STAR
2025/03/20,NASHVILLE VORTAC*TN,2,TN,US,STAR
2025/03/20,NASIC WP*MO*K3,1,MO,US,IAP
2025/03/20,NASNI INT*CA*K2,1,CA,US,MILITARY SID
2025/03/20,NASSAU VOR/DME*BAHAMAS,1,,BS,STAR
2025/03/20,NASTE WP*CA*K2,1,CA,US,IAP
2025/03/20,NASUE WP*TX*K4,1,TX,US,SPECIAL IAP
2025/03/20,NASYI WP*IN*K5,1,IN,US,IAP
2025/03/20,NASZU INT*HI*PH,1,HI,US,MILITARY IAP
2025/03/20,NATCHEZ-ADAMS COUNTY NDB*MS,1,MS,US,IAP
2025/03/20,NATCHITOCHES NDB*LA,1,LA,US,IAP
2025/03/20,NATCHITOCHES NDB*LA,2,LA,US,IAP
2025/03/20,NATIC WP*CA*K2,1,CA,US,IAP
2025/03/20,NATTS INT*WV*K6,2,WV,US,IAP
2025/03/20,NATTS WP*WV*K6,1,WV,US,IAP
2025/03/20,NAVASOTA VOR/DME*TX,1,TX,US,IAP
